Date,Prefecture,Prefecturename,Year,Month,Day,Dow,Holiday,Tempmax,Rhumave
2015/9/7,4,Miyagi,2015,9,7,2,0,21.3,91
2015/9/8,4,Miyagi,2015,9,8,3,0,19.2,90
2015/9/9,4,Miyagi,2015,9,9,4,0,23,91
2015/9/10,4,Miyagi,2015,9,10,5,0,23.1,94
2015/9/11,4,Miyagi,2015,9,11,6,0,25.3,88
2015/9/12,4,Miyagi,2015,9,12,7,1,26.7,67
2015/9/13,4,Miyagi,2015,9,13,1,1,26.4,79
2015/9/14,4,Miyagi,2015,9,14,2,0,24.3,70
2015/9/15,4,Miyagi,2015,9,15,3,0,24.4,73
2015/9/16,4,Miyagi,2015,9,16,4,0,23.2,74
2015/9/17,4,Miyagi,2015,9,17,5,0,22,85
2015/9/18,4,Miyagi,2015,9,18,6,0,22.7,89
2015/9/19,4,Miyagi,2015,9,19,7,1,27,73
2015/9/20,4,Miyagi,2015,9,20,1,1,26.6,61
2015/9/21,4,Miyagi,2015,9,21,2,1,25.3,71
2015/9/22,4,Miyagi,2015,9,22,3,1,26.7,59
2015/9/23,4,Miyagi,2015,9,23,4,1,25.9,68
2015/9/24,4,Miyagi,2015,9,24,5,0,22.3,76
2015/9/25,4,Miyagi,2015,9,25,6,0,19.3,85
2015/9/26,4,Miyagi,2015,9,26,7,1,20.3,92
2015/9/27,4,Miyagi,2015,9,27,1,1,25.6,76
2015/9/28,4,Miyagi,2015,9,28,2,0,25.6,61
2015/9/29,4,Miyagi,2015,9,29,3,0,22.5,45
2015/9/30,4,Miyagi,2015,9,30,4,0,22.7,46
2016/6/1,4,Miyagi,2016,6,1,4,0,21.1,45
2016/6/2,4,Miyagi,2016,6,2,5,0,19.7,48
2016/6/3,4,Miyagi,2016,6,3,6,0,23,53
2016/6/4,4,Miyagi,2016,6,4,7,1,27.3,56
2016/6/5,4,Miyagi,2016,6,5,1,1,26.7,65
2016/6/6,4,Miyagi,2016,6,6,2,0,21.5,65
2016/6/7,4,Miyagi,2016,6,7,3,0,21.8,77
2016/6/8,4,Miyagi,2016,6,8,4,0,24,78
2016/6/9,4,Miyagi,2016,6,9,5,0,23.1,87
2016/6/10,4,Miyagi,2016,6,10,6,0,29.8,54
2016/6/11,4,Miyagi,2016,6,11,7,1,28.3,61
2016/6/12,4,Miyagi,2016,6,12,1,1,25,81
2016/6/13,4,Miyagi,2016,6,13,2,0,20.4,91
2016/6/14,4,Miyagi,2016,6,14,3,0,20.6,82
2016/6/15,4,Miyagi,2016,6,15,4,0,20,84
2016/6/16,4,Miyagi,2016,6,16,5,0,21.1,94
2016/6/17,4,Miyagi,2016,6,17,6,0,26.7,85
2016/6/18,4,Miyagi,2016,6,18,7,1,30.1,59
2016/6/19,4,Miyagi,2016,6,19,1,1,23.3,85
2016/6/20,4,Miyagi,2016,6,20,2,0,25.1,85
2016/6/21,4,Miyagi,2016,6,21,3,0,26.2,76
2016/6/22,4,Miyagi,2016,6,22,4,0,23.1,86
2016/6/23,4,Miyagi,2016,6,23,5,0,18.4,94
2016/6/24,4,Miyagi,2016,6,24,6,0,22.4,90
2016/6/25,4,Miyagi,2016,6,25,7,1,26.1,80
2016/6/26,4,Miyagi,2016,6,26,1,1,23.8,62
2016/6/27,4,Miyagi,2016,6,27,2,0,26.5,68
2016/6/28,4,Miyagi,2016,6,28,3,0,20.6,91
2016/6/29,4,Miyagi,2016,6,29,4,0,26.3,78
2016/6/30,4,Miyagi,2016,6,30,5,0,21.3,92
2016/7/1,4,Miyagi,2016,7,1,6,0,28.5,77
2016/7/2,4,Miyagi,2016,7,2,7,1,25.8,86
2016/7/3,4,Miyagi,2016,7,3,1,1,27.1,75
2016/7/4,4,Miyagi,2016,7,4,2,0,29,68
2016/7/5,4,Miyagi,2016,7,5,3,0,20.3,75
2016/7/6,4,Miyagi,2016,7,6,4,0,21.5,93
2016/7/7,4,Miyagi,2016,7,7,5,0,23.7,87
2016/7/8,4,Miyagi,2016,7,8,6,0,25.1,86
2016/7/9,4,Miyagi,2016,7,9,7,1,25.2,94
2016/7/10,4,Miyagi,2016,7,10,1,1,30.2,72
2016/7/11,4,Miyagi,2016,7,11,2,0,31.2,71
2016/7/12,4,Miyagi,2016,7,12,3,0,27.5,76
2016/7/13,4,Miyagi,2016,7,13,4,0,25.2,87
2016/7/14,4,Miyagi,2016,7,14,5,0,26.6,88
2016/7/15,4,Miyagi,2016,7,15,6,0,24.8,83
2016/7/16,4,Miyagi,2016,7,16,7,1,24.8,80
2016/7/17,4,Miyagi,2016,7,17,1,1,25.4,89
2016/7/18,4,Miyagi,2016,7,18,2,1,30.2,74
2016/7/19,4,Miyagi,2016,7,19,3,0,29.2,69
2016/7/20,4,Miyagi,2016,7,20,4,0,26.2,77
2016/7/21,4,Miyagi,2016,7,21,5,0,23.6,80
2016/7/22,4,Miyagi,2016,7,22,6,0,24.5,69
2016/7/23,4,Miyagi,2016,7,23,7,1,22.5,74
2016/7/24,4,Miyagi,2016,7,24,1,1,24.3,84
2016/7/25,4,Miyagi,2016,7,25,2,0,27.6,80
2016/7/26,4,Miyagi,2016,7,26,3,0,26,86
2016/7/27,4,Miyagi,2016,7,27,4,0,27.2,86
2016/7/28,4,Miyagi,2016,7,28,5,0,29.3,80
2016/7/29,4,Miyagi,2016,7,29,6,0,31.1,76
2016/7/30,4,Miyagi,2016,7,30,7,1,31.1,77
2016/8/1,4,Miyagi,2016,8,1,2,0,30.5,84
2016/8/2,4,Miyagi,2016,8,2,3,0,29.9,84
2016/8/3,4,Miyagi,2016,8,3,4,0,30.2,83
2016/8/4,4,Miyagi,2016,8,4,5,0,32.4,74
2016/8/5,4,Miyagi,2016,8,5,6,0,33.5,72
2016/8/6,4,Miyagi,2016,8,6,7,1,33.4,64
2016/8/7,4,Miyagi,2016,8,7,1,1,31.3,76
2016/8/8,4,Miyagi,2016,8,8,2,0,29.8,79
2016/8/9,4,Miyagi,2016,8,9,3,0,34.5,56
2016/8/10,4,Miyagi,2016,8,10,4,0,30.5,62
2016/8/11,4,Miyagi,2016,8,11,5,1,29.3,70
2016/8/12,4,Miyagi,2016,8,12,6,0,28.9,69
2016/8/13,4,Miyagi,2016,8,13,7,1,27.7,69
2016/8/14,4,Miyagi,2016,8,14,1,1,28.6,69
2016/8/15,4,Miyagi,2016,8,15,2,0,28.3,74
2016/8/16,4,Miyagi,2016,8,16,3,0,30.8,81
2016/8/17,4,Miyagi,2016,8,17,4,0,33,77
2016/8/18,4,Miyagi,2016,8,18,5,0,28.4,82
2016/8/19,4,Miyagi,2016,8,19,6,0,30.6,83
2016/8/20,4,Miyagi,2016,8,20,7,1,28.7,90
2016/8/21,4,Miyagi,2016,8,21,1,1,35.3,73
2016/8/22,4,Miyagi,2016,8,22,2,0,30.6,87
2016/8/23,4,Miyagi,2016,8,23,3,0,31.5,80
2016/8/24,4,Miyagi,2016,8,24,4,0,28.9,82
2016/8/25,4,Miyagi,2016,8,25,5,0,29.4,83
2016/8/26,4,Miyagi,2016,8,26,6,0,30.2,80
2016/8/27,4,Miyagi,2016,8,27,7,1,22.7,87
2016/8/28,4,Miyagi,2016,8,28,1,1,23.8,81
2016/8/29,4,Miyagi,2016,8,29,2,0,27,92
2016/8/30,4,Miyagi,2016,8,30,3,0,27.7,83
2016/9/1,4,Miyagi,2016,9,1,5,0,29.9,78
2016/9/2,4,Miyagi,2016,9,2,6,0,28.9,81
2016/9/3,4,Miyagi,2016,9,3,7,1,28.8,77
2016/9/4,4,Miyagi,2016,9,4,1,1,28.9,85
2016/9/5,4,Miyagi,2016,9,5,2,0,30.2,83
2016/9/6,4,Miyagi,2016,9,6,3,0,33,72
2016/9/7,4,Miyagi,2016,9,7,4,0,29.5,74
2016/9/8,4,Miyagi,2016,9,8,5,0,25,89
2016/9/9,4,Miyagi,2016,9,9,6,0,30.3,67
2016/9/10,4,Miyagi,2016,9,10,7,1,29.8,60
2016/9/11,4,Miyagi,2016,9,11,1,1,22.4,80
2016/9/12,4,Miyagi,2016,9,12,2,0,22,83
2016/9/13,4,Miyagi,2016,9,13,3,0,20.6,93
2016/9/14,4,Miyagi,2016,9,14,4,0,26,87
2016/9/15,4,Miyagi,2016,9,15,5,0,28.1,80
2016/9/16,4,Miyagi,2016,9,16,6,0,24.8,82
2016/9/17,4,Miyagi,2016,9,17,7,1,26,85
2016/9/18,4,Miyagi,2016,9,18,1,1,19.9,92
2016/9/19,4,Miyagi,2016,9,19,2,1,21,88
2016/9/20,4,Miyagi,2016,9,20,3,0,18.2,91
2016/9/21,4,Miyagi,2016,9,21,4,0,23.1,69
2016/9/22,4,Miyagi,2016,9,22,5,1,21.7,88
2016/9/23,4,Miyagi,2016,9,23,6,0,23.4,89
2016/9/24,4,Miyagi,2016,9,24,7,1,25.3,84
2016/9/25,4,Miyagi,2016,9,25,1,1,26.1,85
2016/9/26,4,Miyagi,2016,9,26,2,0,24.6,87
2016/9/27,4,Miyagi,2016,9,27,3,0,25.2,88
2016/9/28,4,Miyagi,2016,9,28,4,0,25.1,91
2016/9/29,4,Miyagi,2016,9,29,5,0,22.6,81
2016/9/30,4,Miyagi,2016,9,30,6,0,22.3,64
2017/6/1,4,Miyagi,2017,6,1,5,0,20.3,92
2017/6/2,4,Miyagi,2017,6,2,6,0,20.4,75
2017/6/3,4,Miyagi,2017,6,3,7,1,21.8,50
2017/6/4,4,Miyagi,2017,6,4,1,1,18.8,51
2017/6/5,4,Miyagi,2017,6,5,2,0,22.4,55
2017/6/6,4,Miyagi,2017,6,6,3,0,19.8,74
2017/6/7,4,Miyagi,2017,6,7,4,0,21.8,77
2017/6/8,4,Miyagi,2017,6,8,5,0,22.4,85
2017/6/9,4,Miyagi,2017,6,9,6,0,24.7,65
2017/6/10,4,Miyagi,2017,6,10,7,1,25,66
2017/6/11,4,Miyagi,2017,6,11,1,1,22.7,48
2017/6/12,4,Miyagi,2017,6,12,2,0,18.9,75
2017/6/13,4,Miyagi,2017,6,13,3,0,21,72
2017/6/14,4,Miyagi,2017,6,14,4,0,23,79
2017/6/15,4,Miyagi,2017,6,15,5,0,20.2,85
2017/6/16,4,Miyagi,2017,6,16,6,0,23.8,78
2017/6/17,4,Miyagi,2017,6,17,7,1,23.8,73
2017/6/18,4,Miyagi,2017,6,18,1,1,20.4,79
2017/6/19,4,Miyagi,2017,6,19,2,0,24.6,72
2017/6/20,4,Miyagi,2017,6,20,3,0,22,78
2017/6/21,4,Miyagi,2017,6,21,4,0,22.5,93
2017/6/22,4,Miyagi,2017,6,22,5,0,25.6,57
2017/6/23,4,Miyagi,2017,6,23,6,0,26.4,66
2017/6/24,4,Miyagi,2017,6,24,7,1,26,80
2017/6/25,4,Miyagi,2017,6,25,1,1,24.4,85
2017/6/26,4,Miyagi,2017,6,26,2,0,27.5,63
2017/6/27,4,Miyagi,2017,6,27,3,0,21.3,74
2017/6/28,4,Miyagi,2017,6,28,4,0,25.9,76
2017/6/29,4,Miyagi,2017,6,29,5,0,24.1,86
2017/6/30,4,Miyagi,2017,6,30,6,0,25.9,84
2017/7/1,4,Miyagi,2017,7,1,7,1,29.4,79
2017/7/2,4,Miyagi,2017,7,2,1,1,31.9,70
2017/7/3,4,Miyagi,2017,7,3,2,0,28.6,89
2017/7/4,4,Miyagi,2017,7,4,3,0,25.1,89
2017/7/5,4,Miyagi,2017,7,5,4,0,28.3,83
2017/7/6,4,Miyagi,2017,7,6,5,0,29.2,71
2017/7/7,4,Miyagi,2017,7,7,6,0,30.6,68
2017/7/8,4,Miyagi,2017,7,8,7,1,32.4,62
2017/7/9,4,Miyagi,2017,7,9,1,1,33,66
2017/7/10,4,Miyagi,2017,7,10,2,0,30.9,76
2017/7/11,4,Miyagi,2017,7,11,3,0,30.3,77
2017/7/12,4,Miyagi,2017,7,12,4,0,33,70
2017/7/13,4,Miyagi,2017,7,13,5,0,29.7,84
2017/7/14,4,Miyagi,2017,7,14,6,0,31.7,80
2017/7/15,4,Miyagi,2017,7,15,7,1,32.7,76
2017/7/16,4,Miyagi,2017,7,16,1,1,31.2,79
2017/7/17,4,Miyagi,2017,7,17,2,1,32.6,62
2017/7/18,4,Miyagi,2017,7,18,3,0,25.9,89
2017/7/19,4,Miyagi,2017,7,19,4,0,26.9,80
2017/7/20,4,Miyagi,2017,7,20,5,0,29.3,79
2017/7/21,4,Miyagi,2017,7,21,6,0,31.8,79
2017/7/22,4,Miyagi,2017,7,22,7,1,31.3,81
2017/7/23,4,Miyagi,2017,7,23,1,1,27.5,91
2017/7/24,4,Miyagi,2017,7,24,2,0,24.2,96
2017/7/25,4,Miyagi,2017,7,25,3,0,27,92
2017/7/26,4,Miyagi,2017,7,26,4,0,29.4,73
2017/7/27,4,Miyagi,2017,7,27,5,0,27.5,67
2017/7/28,4,Miyagi,2017,7,28,6,0,27.9,83
2017/7/29,4,Miyagi,2017,7,29,7,1,23.7,95
2017/7/30,4,Miyagi,2017,7,30,1,1,27.3,87
2017/8/1,4,Miyagi,2017,8,1,3,0,25,88
2017/8/2,4,Miyagi,2017,8,2,4,0,25.9,77
2017/8/3,4,Miyagi,2017,8,3,5,0,23.2,81
2017/8/4,4,Miyagi,2017,8,4,6,0,23.1,94
2017/8/5,4,Miyagi,2017,8,5,7,1,26.7,93
2017/8/6,4,Miyagi,2017,8,6,1,1,29.7,93
2017/8/7,4,Miyagi,2017,8,7,2,0,27.1,95
2017/8/8,4,Miyagi,2017,8,8,3,0,25.5,97
2017/8/9,4,Miyagi,2017,8,9,4,0,25.3,89
2017/8/10,4,Miyagi,2017,8,10,5,0,24.2,84
2017/8/11,4,Miyagi,2017,8,11,6,1,20.5,93
2017/8/12,4,Miyagi,2017,8,12,7,1,23.2,96
2017/8/13,4,Miyagi,2017,8,13,1,1,26.4,90
2017/8/14,4,Miyagi,2017,8,14,2,0,22.9,95
2017/8/15,4,Miyagi,2017,8,15,3,0,21.6,96
2017/8/16,4,Miyagi,2017,8,16,4,0,21.8,91
2017/8/17,4,Miyagi,2017,8,17,5,0,26.1,91
2017/8/18,4,Miyagi,2017,8,18,6,0,23.8,96
2017/8/19,4,Miyagi,2017,8,19,7,1,22.2,96
2017/8/20,4,Miyagi,2017,8,20,1,1,23,95
2017/8/21,4,Miyagi,2017,8,21,2,0,24.5,94
2017/8/22,4,Miyagi,2017,8,22,3,0,30.4,86
2017/8/23,4,Miyagi,2017,8,23,4,0,32.6,72
2017/8/24,4,Miyagi,2017,8,24,5,0,30.9,83
2017/8/25,4,Miyagi,2017,8,25,6,0,31.9,75
2017/8/26,4,Miyagi,2017,8,26,7,1,31.7,71
2017/8/27,4,Miyagi,2017,8,27,1,1,28,56
2017/8/28,4,Miyagi,2017,8,28,2,0,26.8,78
2017/8/29,4,Miyagi,2017,8,29,3,0,30.9,80
2017/8/30,4,Miyagi,2017,8,30,4,0,23.9,91
2017/9/1,4,Miyagi,2017,9,1,6,0,26.4,68
2017/9/2,4,Miyagi,2017,9,2,7,1,22.8,76
2017/9/3,4,Miyagi,2017,9,3,1,1,27.8,59
2017/9/4,4,Miyagi,2017,9,4,2,0,27.2,62
2017/9/5,4,Miyagi,2017,9,5,3,0,25.7,77
2017/9/6,4,Miyagi,2017,9,6,4,0,22.8,89
2017/9/7,4,Miyagi,2017,9,7,5,0,22.2,93
2017/9/8,4,Miyagi,2017,9,8,6,0,28.9,78
2017/9/9,4,Miyagi,2017,9,9,7,1,28.7,68
2017/9/10,4,Miyagi,2017,9,10,1,1,28.9,69
2017/9/11,4,Miyagi,2017,9,11,2,0,25.1,83
2017/9/12,4,Miyagi,2017,9,12,3,0,28.2,84
2017/9/13,4,Miyagi,2017,9,13,4,0,29.7,67
2017/9/14,4,Miyagi,2017,9,14,5,0,27.5,62
2017/9/15,4,Miyagi,2017,9,15,6,0,24.4,59
2017/9/16,4,Miyagi,2017,9,16,7,1,21,75
2017/9/17,4,Miyagi,2017,9,17,1,1,21.6,83
2017/9/18,4,Miyagi,2017,9,18,2,1,29.6,64
2017/9/19,4,Miyagi,2017,9,19,3,0,27.9,67
2017/9/20,4,Miyagi,2017,9,20,4,0,27.6,70
2017/9/21,4,Miyagi,2017,9,21,5,0,26.3,54
2017/9/22,4,Miyagi,2017,9,22,6,0,23.9,77
2017/9/23,4,Miyagi,2017,9,23,7,1,21.7,82
2017/9/24,4,Miyagi,2017,9,24,1,1,26.4,75
2017/9/25,4,Miyagi,2017,9,25,2,0,26,76
2017/9/26,4,Miyagi,2017,9,26,3,0,26.8,70
2017/9/27,4,Miyagi,2017,9,27,4,0,26.4,77
2017/9/28,4,Miyagi,2017,9,28,5,0,22.4,80
2017/9/29,4,Miyagi,2017,9,29,6,0,21.6,72
2017/9/30,4,Miyagi,2017,9,30,7,1,25.4,62
2018/6/1,4,Miyagi,2018,6,1,6,0,23.7,66
2018/6/2,4,Miyagi,2018,6,2,7,1,23.6,76
2018/6/3,4,Miyagi,2018,6,3,1,1,25.5,80
2018/6/4,4,Miyagi,2018,6,4,2,0,25.3,77
2018/6/5,4,Miyagi,2018,6,5,3,0,24.5,79
2018/6/6,4,Miyagi,2018,6,6,4,0,24.7,82
2018/6/7,4,Miyagi,2018,6,7,5,0,29.1,72
2018/6/8,4,Miyagi,2018,6,8,6,0,28.6,74
2018/6/9,4,Miyagi,2018,6,9,7,1,27.6,73
2018/6/10,4,Miyagi,2018,6,10,1,1,17.4,88
2018/6/11,4,Miyagi,2018,6,11,2,0,18.3,97
2018/6/12,4,Miyagi,2018,6,12,3,0,19,90
2018/6/13,4,Miyagi,2018,6,13,4,0,24.4,67
2018/6/14,4,Miyagi,2018,6,14,5,0,23,57
2018/6/15,4,Miyagi,2018,6,15,6,0,16.1,88
2018/6/16,4,Miyagi,2018,6,16,7,1,15.1,81
2018/6/17,4,Miyagi,2018,6,17,1,1,18,79
2018/6/18,4,Miyagi,2018,6,18,2,0,23.1,81
2018/6/19,4,Miyagi,2018,6,19,3,0,24.8,84
2018/6/20,4,Miyagi,2018,6,20,4,0,19.5,96
2018/6/21,4,Miyagi,2018,6,21,5,0,26.6,81
2018/6/22,4,Miyagi,2018,6,22,6,0,28.7,45
2018/6/23,4,Miyagi,2018,6,23,7,1,27.4,69
2018/6/24,4,Miyagi,2018,6,24,1,1,28.7,67
2018/6/25,4,Miyagi,2018,6,25,2,0,29.3,55
2018/6/26,4,Miyagi,2018,6,26,3,0,25.3,82
2018/6/27,4,Miyagi,2018,6,27,4,0,28.9,85
2018/6/28,4,Miyagi,2018,6,28,5,0,28.1,79
2018/6/29,4,Miyagi,2018,6,29,6,0,32.2,79
2018/6/30,4,Miyagi,2018,6,30,7,1,31.5,77
2018/7/1,4,Miyagi,2018,7,1,1,1,32.3,75
2018/7/2,4,Miyagi,2018,7,2,2,0,34.3,64
2018/7/3,4,Miyagi,2018,7,3,3,0,33.9,72
2018/7/4,4,Miyagi,2018,7,4,4,0,27,87
2018/7/5,4,Miyagi,2018,7,5,5,0,27.8,77
2018/7/6,4,Miyagi,2018,7,6,6,0,19.6,91
2018/7/7,4,Miyagi,2018,7,7,7,1,20.5,97
2018/7/8,4,Miyagi,2018,7,8,1,1,23.2,97
2018/7/9,4,Miyagi,2018,7,9,2,0,29.4,92
2018/7/10,4,Miyagi,2018,7,10,3,0,30.6,86
2018/7/11,4,Miyagi,2018,7,11,4,0,31.4,76
2018/7/12,4,Miyagi,2018,7,12,5,0,27.8,81
2018/7/13,4,Miyagi,2018,7,13,6,0,31.5,78
2018/7/14,4,Miyagi,2018,7,14,7,1,32.5,77
2018/7/15,4,Miyagi,2018,7,15,1,1,28.1,89
2018/7/16,4,Miyagi,2018,7,16,2,1,28.8,86
2018/7/17,4,Miyagi,2018,7,17,3,0,31.9,78
2018/7/18,4,Miyagi,2018,7,18,4,0,33.1,74
2018/7/19,4,Miyagi,2018,7,19,5,0,30.9,82
2018/7/20,4,Miyagi,2018,7,20,6,0,31.5,82
2018/7/21,4,Miyagi,2018,7,21,7,1,34.1,72
2018/7/22,4,Miyagi,2018,7,22,1,1,36.7,60
2018/7/23,4,Miyagi,2018,7,23,2,0,30.4,78
2018/7/24,4,Miyagi,2018,7,24,3,0,26.4,87
2018/7/25,4,Miyagi,2018,7,25,4,0,30.2,81
2018/7/26,4,Miyagi,2018,7,26,5,0,29.1,74
2018/7/27,4,Miyagi,2018,7,27,6,0,28.4,71
2018/7/28,4,Miyagi,2018,7,28,7,1,27.1,86
2018/7/29,4,Miyagi,2018,7,29,1,1,29.5,94
2018/7/30,4,Miyagi,2018,7,30,2,0,30.7,89
2018/8/1,4,Miyagi,2018,8,1,4,0,37.3,60
2018/8/2,4,Miyagi,2018,8,2,5,0,33.5,65
2018/8/3,4,Miyagi,2018,8,3,6,0,33.6,63
2018/8/4,4,Miyagi,2018,8,4,7,1,32.9,67
2018/8/5,4,Miyagi,2018,8,5,1,1,34.4,82
2018/8/6,4,Miyagi,2018,8,6,2,0,22.8,94
2018/8/7,4,Miyagi,2018,8,7,3,0,19.9,95
2018/8/8,4,Miyagi,2018,8,8,4,0,25.4,90
2018/8/9,4,Miyagi,2018,8,9,5,0,25.5,94
2018/8/10,4,Miyagi,2018,8,10,6,0,31.8,88
2018/8/11,4,Miyagi,2018,8,11,7,1,32,76
2018/8/12,4,Miyagi,2018,8,12,1,1,28.6,82
2018/8/13,4,Miyagi,2018,8,13,2,0,30.8,85
2018/8/14,4,Miyagi,2018,8,14,3,0,31.3,85
2018/8/15,4,Miyagi,2018,8,15,4,0,34.3,76
2018/8/16,4,Miyagi,2018,8,16,5,0,26.9,88
2018/8/17,4,Miyagi,2018,8,17,6,0,24.9,55
2018/8/18,4,Miyagi,2018,8,18,7,1,26.2,66
2018/8/19,4,Miyagi,2018,8,19,1,1,26.7,70
2018/8/20,4,Miyagi,2018,8,20,2,0,27.9,77
2018/8/21,4,Miyagi,2018,8,21,3,0,30,83
2018/8/22,4,Miyagi,2018,8,22,4,0,34.8,75
2018/8/23,4,Miyagi,2018,8,23,5,0,34.3,79
2018/8/24,4,Miyagi,2018,8,24,6,0,27.4,91
2018/8/25,4,Miyagi,2018,8,25,7,1,34.8,79
2018/8/26,4,Miyagi,2018,8,26,1,1,27.8,92
2018/8/27,4,Miyagi,2018,8,27,2,0,26.2,78
2018/8/28,4,Miyagi,2018,8,28,3,0,22,97
2018/8/29,4,Miyagi,2018,8,29,4,0,21.3,96
2018/8/30,4,Miyagi,2018,8,30,5,0,28.2,92
2018/9/1,4,Miyagi,2018,9,1,7,1,23.2,94
2018/9/2,4,Miyagi,2018,9,2,1,1,23.3,92
2018/9/3,4,Miyagi,2018,9,3,2,0,25.1,93
2018/9/4,4,Miyagi,2018,9,4,3,0,26.3,93
2018/9/5,4,Miyagi,2018,9,5,4,0,32.1,77
2018/9/6,4,Miyagi,2018,9,6,5,0,31.6,65
2018/9/7,4,Miyagi,2018,9,7,6,0,28.5,78
2018/9/8,4,Miyagi,2018,9,8,7,1,24.6,84
2018/9/9,4,Miyagi,2018,9,9,1,1,22.3,96
2018/9/10,4,Miyagi,2018,9,10,2,0,19.6,95
2018/9/11,4,Miyagi,2018,9,11,3,0,22.7,79
2018/9/12,4,Miyagi,2018,9,12,4,0,22.4,72
2018/9/13,4,Miyagi,2018,9,13,5,0,25,80
2018/9/14,4,Miyagi,2018,9,14,6,0,27.2,84
2018/9/15,4,Miyagi,2018,9,15,7,1,25.2,88
2018/9/16,4,Miyagi,2018,9,16,1,1,27,83
2018/9/17,4,Miyagi,2018,9,17,2,1,28,71
2018/9/18,4,Miyagi,2018,9,18,3,0,26,57
2018/9/19,4,Miyagi,2018,9,19,4,0,26.5,57
2018/9/20,4,Miyagi,2018,9,20,5,0,23.1,70
2018/9/21,4,Miyagi,2018,9,21,6,0,19.8,91
2018/9/22,4,Miyagi,2018,9,22,7,1,24.4,91
2018/9/23,4,Miyagi,2018,9,23,1,1,28.5,69
2018/9/24,4,Miyagi,2018,9,24,2,1,27.1,84
2018/9/25,4,Miyagi,2018,9,25,3,0,22.6,91
2018/9/26,4,Miyagi,2018,9,26,4,0,22.9,71
2018/9/27,4,Miyagi,2018,9,27,5,0,17,90
2018/9/28,4,Miyagi,2018,9,28,6,0,25.6,75
2018/9/29,4,Miyagi,2018,9,29,7,1,19.8,85
2018/9/30,4,Miyagi,2018,9,30,1,1,20,98
2019/6/1,4,Miyagi,2019,6,1,7,1,23.3,73
2019/6/2,4,Miyagi,2019,6,2,1,1,25.9,66
2019/6/3,4,Miyagi,2019,6,3,2,0,25.5,78
2019/6/4,4,Miyagi,2019,6,4,3,0,26.3,74
2019/6/5,4,Miyagi,2019,6,5,4,0,27.7,72
2019/6/6,4,Miyagi,2019,6,6,5,0,24.8,85
2019/6/7,4,Miyagi,2019,6,7,6,0,20.4,93
2019/6/8,4,Miyagi,2019,6,8,7,1,21.5,90
2019/6/9,4,Miyagi,2019,6,9,1,1,20.6,69
2019/6/10,4,Miyagi,2019,6,10,2,0,19.9,78
2019/6/11,4,Miyagi,2019,6,11,3,0,18.5,76
2019/6/12,4,Miyagi,2019,6,12,4,0,20.2,72
2019/6/13,4,Miyagi,2019,6,13,5,0,25.1,71
2019/6/14,4,Miyagi,2019,6,14,6,0,24.6,76
2019/6/15,4,Miyagi,2019,6,15,7,1,19.3,95
2019/6/16,4,Miyagi,2019,6,16,1,1,21.1,85
2019/6/17,4,Miyagi,2019,6,17,2,0,21.9,58
2019/6/18,4,Miyagi,2019,6,18,3,0,22.5,77
2019/6/19,4,Miyagi,2019,6,19,4,0,22.5,88
2019/6/20,4,Miyagi,2019,6,20,5,0,25.2,83
2019/6/21,4,Miyagi,2019,6,21,6,0,21.4,94
2019/6/22,4,Miyagi,2019,6,22,7,1,24.7,90
2019/6/23,4,Miyagi,2019,6,23,1,1,24,85
2019/6/24,4,Miyagi,2019,6,24,2,0,18,93
2019/6/25,4,Miyagi,2019,6,25,3,0,24.8,82
2019/6/26,4,Miyagi,2019,6,26,4,0,27.1,78
2019/6/27,4,Miyagi,2019,6,27,5,0,27.2,81
2019/6/28,4,Miyagi,2019,6,28,6,0,21.8,97
2019/6/29,4,Miyagi,2019,6,29,7,1,18.6,98
2019/6/30,4,Miyagi,2019,6,30,1,1,20.2,98
2019/7/1,4,Miyagi,2019,7,1,2,0,25.6,91
2019/7/2,4,Miyagi,2019,7,2,3,0,30.7,70
2019/7/3,4,Miyagi,2019,7,3,4,0,26.8,75
2019/7/4,4,Miyagi,2019,7,4,5,0,23.6,91
2019/7/5,4,Miyagi,2019,7,5,6,0,23.7,84
2019/7/6,4,Miyagi,2019,7,6,7,1,22.2,88
2019/7/7,4,Miyagi,2019,7,7,1,1,20.7,82
2019/7/8,4,Miyagi,2019,7,8,2,0,19.4,77
2019/7/9,4,Miyagi,2019,7,9,3,0,19.2,77
2019/7/10,4,Miyagi,2019,7,10,4,0,22.1,74
2019/7/11,4,Miyagi,2019,7,11,5,0,22.1,79
2019/7/12,4,Miyagi,2019,7,12,6,0,21,96
2019/7/13,4,Miyagi,2019,7,13,7,1,27.7,80
2019/7/14,4,Miyagi,2019,7,14,1,1,23,95
2019/7/15,4,Miyagi,2019,7,15,2,1,24.7,88
2019/7/16,4,Miyagi,2019,7,16,3,0,21.6,96
2019/7/17,4,Miyagi,2019,7,17,4,0,25.6,92
2019/7/18,4,Miyagi,2019,7,18,5,0,23.4,96
2019/7/19,4,Miyagi,2019,7,19,6,0,29.2,84
2019/7/20,4,Miyagi,2019,7,20,7,1,26.9,88
2019/7/21,4,Miyagi,2019,7,21,1,1,21.2,94
2019/7/22,4,Miyagi,2019,7,22,2,0,21.8,97
2019/7/23,4,Miyagi,2019,7,23,3,0,22.3,99
2019/7/24,4,Miyagi,2019,7,24,4,0,28.5,93
2019/7/25,4,Miyagi,2019,7,25,5,0,29.1,88
