Date,Prefecturename,HSAD
2016/6/9,Osaka,4
2016/6/10,Osaka,25
2016/6/11,Osaka,15
2016/6/12,Osaka,11
2016/6/13,Osaka,4
2016/6/14,Osaka,7
2016/6/15,Osaka,19
2016/6/16,Osaka,0
2016/6/17,Osaka,2
2016/6/18,Osaka,27
2016/6/19,Osaka,2
2016/6/20,Osaka,13
2016/6/21,Osaka,6
2016/6/22,Osaka,6
2016/6/23,Osaka,8
2016/6/24,Osaka,3
2016/6/25,Osaka,4
2016/6/26,Osaka,11
2016/6/27,Osaka,8
2016/6/28,Osaka,2
2016/6/29,Osaka,2
2016/6/30,Osaka,7
2016/7/1,Osaka,22
2016/7/2,Osaka,75
2016/7/3,Osaka,109
2016/7/4,Osaka,124
2016/7/5,Osaka,159
2016/7/6,Osaka,62
2016/7/7,Osaka,101
2016/7/8,Osaka,27
2016/7/9,Osaka,16
2016/7/10,Osaka,63
2016/7/11,Osaka,72
2016/7/12,Osaka,49
2016/7/13,Osaka,31
2016/7/14,Osaka,30
2016/7/15,Osaka,15
2016/7/16,Osaka,19
2016/7/17,Osaka,25
2016/7/18,Osaka,47
2016/7/19,Osaka,60
2016/7/20,Osaka,48
2016/7/21,Osaka,31
2016/7/22,Osaka,41
2016/7/23,Osaka,41
2016/7/24,Osaka,18
2016/7/25,Osaka,20
2016/7/26,Osaka,7
2016/7/27,Osaka,27
2016/7/28,Osaka,33
2016/7/29,Osaka,38
2016/7/30,Osaka,56
2016/8/1,Osaka,60
2016/8/2,Osaka,49
2016/8/3,Osaka,44
2016/8/4,Osaka,49
2016/8/5,Osaka,79
2016/8/6,Osaka,64
2016/8/7,Osaka,71
2016/8/8,Osaka,64
2016/8/9,Osaka,45
2016/8/10,Osaka,25
2016/8/11,Osaka,33
2016/8/12,Osaka,44
2016/8/13,Osaka,41
2016/8/14,Osaka,46
2016/8/15,Osaka,58
2016/8/16,Osaka,58
2016/8/17,Osaka,50
2016/8/18,Osaka,82
2016/8/19,Osaka,98
2016/8/20,Osaka,86
2016/8/21,Osaka,66
2016/8/22,Osaka,68
2016/8/23,Osaka,44
2016/8/24,Osaka,51
2016/8/25,Osaka,46
2016/8/26,Osaka,43
2016/8/27,Osaka,16
2016/8/28,Osaka,14
2016/8/29,Osaka,3
2016/8/30,Osaka,3
2016/9/1,Osaka,6
2016/9/2,Osaka,8
2016/9/3,Osaka,20
2016/9/4,Osaka,35
2016/9/5,Osaka,7
2016/9/6,Osaka,12
2016/9/7,Osaka,30
2016/9/8,Osaka,5
2016/9/9,Osaka,3
2016/9/10,Osaka,6
2016/9/11,Osaka,27
2016/9/12,Osaka,1
2016/9/13,Osaka,1
2016/9/14,Osaka,1
2016/9/15,Osaka,4
2016/9/16,Osaka,8
2016/9/17,Osaka,77
2016/9/18,Osaka,14
2016/9/19,Osaka,1
2016/9/20,Osaka,0
2016/9/21,Osaka,0
2016/9/22,Osaka,3
2016/9/23,Osaka,0
2016/9/24,Osaka,1
2016/9/25,Osaka,10
2016/9/26,Osaka,4
2016/9/27,Osaka,11
2016/9/28,Osaka,5
2016/9/29,Osaka,0
2016/9/30,Osaka,1
2017/6/1,Osaka,2
2017/6/2,Osaka,4
2017/6/3,Osaka,3
2017/6/4,Osaka,8
2017/6/5,Osaka,4
2017/6/6,Osaka,2
2017/6/7,Osaka,1
2017/6/8,Osaka,5
2017/6/9,Osaka,9
2017/6/10,Osaka,12
2017/6/11,Osaka,3
2017/6/12,Osaka,0
2017/6/13,Osaka,6
2017/6/14,Osaka,5
2017/6/15,Osaka,12
2017/6/16,Osaka,21
2017/6/17,Osaka,13
2017/6/18,Osaka,13
2017/6/19,Osaka,16
2017/6/20,Osaka,10
2017/6/21,Osaka,4
2017/6/22,Osaka,9
2017/6/23,Osaka,16
2017/6/24,Osaka,10
2017/6/25,Osaka,2
2017/6/26,Osaka,2
2017/6/27,Osaka,2
2017/6/28,Osaka,11
2017/6/29,Osaka,10
2017/6/30,Osaka,9
2017/7/1,Osaka,37
2017/7/2,Osaka,61
2017/7/3,Osaka,63
2017/7/4,Osaka,25
2017/7/5,Osaka,7
2017/7/6,Osaka,27
2017/7/7,Osaka,18
2017/7/8,Osaka,57
2017/7/9,Osaka,27
2017/7/10,Osaka,46
2017/7/11,Osaka,76
2017/7/12,Osaka,69
2017/7/13,Osaka,59
2017/7/14,Osaka,67
2017/7/15,Osaka,77
2017/7/16,Osaka,72
2017/7/17,Osaka,40
2017/7/18,Osaka,32
2017/7/19,Osaka,67
2017/7/20,Osaka,73
2017/7/21,Osaka,75
2017/7/22,Osaka,98
2017/7/23,Osaka,44
2017/7/24,Osaka,68
2017/7/25,Osaka,40
2017/7/26,Osaka,40
2017/7/27,Osaka,67
2017/7/28,Osaka,80
2017/7/29,Osaka,110
2017/7/30,Osaka,68
2017/8/1,Osaka,73
2017/8/2,Osaka,54
2017/8/3,Osaka,41
2017/8/4,Osaka,85
2017/8/5,Osaka,87
2017/8/6,Osaka,117
2017/8/7,Osaka,21
2017/8/8,Osaka,17
2017/8/9,Osaka,41
2017/8/10,Osaka,73
2017/8/11,Osaka,61
2017/8/12,Osaka,38
2017/8/13,Osaka,21
2017/8/14,Osaka,16
2017/8/15,Osaka,17
2017/8/16,Osaka,27
2017/8/17,Osaka,59
2017/8/18,Osaka,53
2017/8/19,Osaka,51
2017/8/20,Osaka,41
2017/8/21,Osaka,39
2017/8/22,Osaka,33
2017/8/23,Osaka,49
2017/8/24,Osaka,53
2017/8/25,Osaka,32
2017/8/26,Osaka,14
2017/8/27,Osaka,25
2017/8/28,Osaka,15
2017/8/29,Osaka,37
2017/8/30,Osaka,10
2017/9/1,Osaka,9
2017/9/2,Osaka,3
2017/9/3,Osaka,13
2017/9/4,Osaka,2
2017/9/5,Osaka,1
2017/9/6,Osaka,3
2017/9/7,Osaka,7
2017/9/8,Osaka,3
2017/9/9,Osaka,8
2017/9/10,Osaka,12
2017/9/11,Osaka,2
2017/9/12,Osaka,4
2017/9/13,Osaka,7
2017/9/14,Osaka,3
2017/9/15,Osaka,5
2017/9/16,Osaka,4
2017/9/17,Osaka,3
2017/9/18,Osaka,3
2017/9/19,Osaka,4
2017/9/20,Osaka,1
2017/9/21,Osaka,1
2017/9/22,Osaka,0
2017/9/23,Osaka,1
2017/9/24,Osaka,6
2017/9/25,Osaka,3
2017/9/26,Osaka,5
2017/9/27,Osaka,1
2017/9/28,Osaka,0
2017/9/29,Osaka,1
2017/9/30,Osaka,0
2018/6/1,Osaka,6
2018/6/2,Osaka,5
2018/6/3,Osaka,17
2018/6/4,Osaka,11
2018/6/5,Osaka,7
2018/6/6,Osaka,1
2018/6/7,Osaka,11
2018/6/8,Osaka,3
2018/6/9,Osaka,9
2018/6/10,Osaka,1
2018/6/11,Osaka,2
2018/6/12,Osaka,0
2018/6/13,Osaka,2
2018/6/14,Osaka,2
2018/6/15,Osaka,1
2018/6/16,Osaka,3
2018/6/17,Osaka,12
2018/6/18,Osaka,4
2018/6/19,Osaka,1
2018/6/20,Osaka,4
2018/6/21,Osaka,2
2018/6/22,Osaka,9
2018/6/23,Osaka,1
2018/6/24,Osaka,10
2018/6/25,Osaka,35
2018/6/26,Osaka,34
2018/6/27,Osaka,35
2018/6/28,Osaka,32
2018/6/29,Osaka,19
2018/6/30,Osaka,44
2018/7/1,Osaka,68
2018/7/2,Osaka,57
2018/7/3,Osaka,42
2018/7/4,Osaka,18
2018/7/5,Osaka,6
2018/7/6,Osaka,7
2018/7/7,Osaka,4
2018/7/8,Osaka,38
2018/7/9,Osaka,53
2018/7/10,Osaka,84
2018/7/11,Osaka,57
2018/7/12,Osaka,50
2018/7/13,Osaka,90
2018/7/14,Osaka,227
2018/7/15,Osaka,247
2018/7/16,Osaka,238
2018/7/17,Osaka,243
2018/7/18,Osaka,398
2018/7/19,Osaka,353
2018/7/20,Osaka,308
2018/7/21,Osaka,215
2018/7/22,Osaka,180
2018/7/23,Osaka,320
2018/7/24,Osaka,264
2018/7/25,Osaka,250
2018/7/26,Osaka,176
2018/7/27,Osaka,107
2018/7/28,Osaka,56
2018/7/29,Osaka,46
2018/7/30,Osaka,94
2018/8/1,Osaka,123
2018/8/2,Osaka,150
2018/8/3,Osaka,152
2018/8/4,Osaka,117
2018/8/5,Osaka,135
2018/8/6,Osaka,144
2018/8/7,Osaka,90
2018/8/8,Osaka,39
2018/8/9,Osaka,39
2018/8/10,Osaka,49
2018/8/11,Osaka,70
2018/8/12,Osaka,91
2018/8/13,Osaka,72
2018/8/14,Osaka,86
2018/8/15,Osaka,32
2018/8/16,Osaka,27
2018/8/17,Osaka,13
2018/8/18,Osaka,16
2018/8/19,Osaka,20
2018/8/20,Osaka,34
2018/8/21,Osaka,66
2018/8/22,Osaka,64
2018/8/23,Osaka,36
2018/8/24,Osaka,24
2018/8/25,Osaka,54
2018/8/26,Osaka,38
2018/8/27,Osaka,48
2018/8/28,Osaka,25
2018/8/29,Osaka,34
2018/8/30,Osaka,34
2018/9/1,Osaka,6
2018/9/2,Osaka,20
2018/9/3,Osaka,21
2018/9/4,Osaka,3
2018/9/5,Osaka,27
2018/9/6,Osaka,15
2018/9/7,Osaka,6
2018/9/8,Osaka,3
2018/9/9,Osaka,3
2018/9/10,Osaka,2
2018/9/11,Osaka,3
2018/9/12,Osaka,1
2018/9/13,Osaka,1
2018/9/14,Osaka,3
2018/9/15,Osaka,47
2018/9/16,Osaka,85
2018/9/17,Osaka,11
2018/9/18,Osaka,6
2018/9/19,Osaka,7
2018/9/20,Osaka,0
2018/9/21,Osaka,2
2018/9/22,Osaka,1
2018/9/23,Osaka,13
2018/9/24,Osaka,0
2018/9/25,Osaka,0
2018/9/26,Osaka,0
2018/9/27,Osaka,0
2018/9/28,Osaka,4
2018/9/29,Osaka,0
2018/9/30,Osaka,0
2019/6/1,Osaka,10
2019/6/2,Osaka,8
2019/6/3,Osaka,15
2019/6/4,Osaka,12
2019/6/5,Osaka,16
2019/6/6,Osaka,19
2019/6/7,Osaka,4
2019/6/8,Osaka,8
2019/6/9,Osaka,3
2019/6/10,Osaka,2
2019/6/11,Osaka,6
2019/6/12,Osaka,16
2019/6/13,Osaka,12
2019/6/14,Osaka,3
2019/6/15,Osaka,4
2019/6/16,Osaka,4
2019/6/17,Osaka,7
2019/6/18,Osaka,1
2019/6/19,Osaka,11
2019/6/20,Osaka,14
2019/6/21,Osaka,11
2019/6/22,Osaka,14
2019/6/23,Osaka,5
2019/6/24,Osaka,9
2019/6/25,Osaka,14
2019/6/26,Osaka,6
2019/6/27,Osaka,3
2019/6/28,Osaka,17
2019/6/29,Osaka,22
2019/6/30,Osaka,7
2019/7/1,Osaka,8
2019/7/2,Osaka,8
2019/7/3,Osaka,2
2019/7/4,Osaka,7
2019/7/5,Osaka,7
2019/7/6,Osaka,9
2019/7/7,Osaka,20
2019/7/8,Osaka,26
2019/7/9,Osaka,9
2019/7/10,Osaka,16
2019/7/11,Osaka,1
2019/7/12,Osaka,21
2019/7/13,Osaka,3
2019/7/14,Osaka,4
2019/7/15,Osaka,17
2019/7/16,Osaka,16
2019/7/17,Osaka,41
2019/7/18,Osaka,18
2019/7/19,Osaka,6
2019/7/20,Osaka,24
2019/7/21,Osaka,36
2019/7/22,Osaka,16
2019/7/23,Osaka,42
2019/7/24,Osaka,92
2019/7/25,Osaka,99
2019/7/26,Osaka,59
2019/7/27,Osaka,10
2019/7/28,Osaka,87
2019/7/29,Osaka,111
2019/7/30,Osaka,185
2019/8/1,Osaka,201
2019/8/2,Osaka,253
2019/8/3,Osaka,195
2019/8/4,Osaka,163
2019/8/5,Osaka,138
2019/8/6,Osaka,137
2019/8/7,Osaka,151
2019/8/8,Osaka,117
2019/8/9,Osaka,112
2019/8/10,Osaka,145
2019/8/11,Osaka,126
2019/8/12,Osaka,109
2019/8/13,Osaka,103
2019/8/14,Osaka,71
2019/8/15,Osaka,28
2019/8/16,Osaka,82
2019/8/17,Osaka,98
2019/8/18,Osaka,108
2019/8/19,Osaka,62
2019/8/20,Osaka,72
2019/8/21,Osaka,84
2019/8/22,Osaka,57
2019/8/23,Osaka,17
2019/8/24,Osaka,23
2019/8/25,Osaka,11
2019/8/26,Osaka,16
2019/8/27,Osaka,7
2019/8/28,Osaka,6
2019/8/29,Osaka,22
2019/8/30,Osaka,5
2019/9/1,Osaka,15
2019/9/2,Osaka,34
2019/9/3,Osaka,56
2019/9/4,Osaka,28
2019/9/5,Osaka,21
2019/9/6,Osaka,40
2019/9/7,Osaka,54
2019/9/8,Osaka,81
2019/9/9,Osaka,49
2019/9/10,Osaka,76
2019/9/11,Osaka,67
2019/9/12,Osaka,13
2019/9/13,Osaka,4
2019/9/14,Osaka,52
2019/9/15,Osaka,63
2019/9/16,Osaka,9
2019/9/17,Osaka,9
2019/9/18,Osaka,7
2019/9/19,Osaka,3
2019/9/20,Osaka,1
2019/9/21,Osaka,3
2019/9/22,Osaka,2
2019/9/23,Osaka,3
2019/9/24,Osaka,2
2019/9/25,Osaka,0
2019/9/26,Osaka,9
2019/9/27,Osaka,1
2019/9/28,Osaka,3
2019/9/29,Osaka,29
2019/9/30,Osaka,14
2015/6/1,Hyogo,3
2015/6/2,Hyogo,4
2015/6/3,Hyogo,1
2015/6/4,Hyogo,2
2015/6/5,Hyogo,0
2015/6/6,Hyogo,1
2015/6/7,Hyogo,4
2015/6/8,Hyogo,4
2015/6/9,Hyogo,2
2015/6/10,Hyogo,11
2015/6/11,Hyogo,1
2015/6/12,Hyogo,4
2015/6/13,Hyogo,9
2015/6/14,Hyogo,7
2015/6/15,Hyogo,9
2015/6/16,Hyogo,3
2015/6/17,Hyogo,9
2015/6/18,Hyogo,1
2015/6/19,Hyogo,0
2015/6/20,Hyogo,7
2015/6/21,Hyogo,8
2015/6/22,Hyogo,0
2015/6/23,Hyogo,4
2015/6/24,Hyogo,4
2015/6/25,Hyogo,13
2015/6/26,Hyogo,0
2015/6/27,Hyogo,2
2015/6/28,Hyogo,0
2015/6/29,Hyogo,2
2015/6/30,Hyogo,1
2015/7/1,Hyogo,3
2015/7/2,Hyogo,6
2015/7/3,Hyogo,6
2015/7/4,Hyogo,0
2015/7/5,Hyogo,3
2015/7/6,Hyogo,1
2015/7/7,Hyogo,0
2015/7/8,Hyogo,4
2015/7/9,Hyogo,16
2015/7/10,Hyogo,26
2015/7/11,Hyogo,34
2015/7/12,Hyogo,35
2015/7/13,Hyogo,37
2015/7/14,Hyogo,57
2015/7/15,Hyogo,72
2015/7/16,Hyogo,16
2015/7/17,Hyogo,6
2015/7/18,Hyogo,15
2015/7/19,Hyogo,20
2015/7/20,Hyogo,43
2015/7/21,Hyogo,26
2015/7/22,Hyogo,8
2015/7/23,Hyogo,5
2015/7/24,Hyogo,33
2015/7/25,Hyogo,53
2015/7/26,Hyogo,43
2015/7/27,Hyogo,34
2015/7/28,Hyogo,42
2015/7/29,Hyogo,66
2015/7/30,Hyogo,89
2015/8/1,Hyogo,133
2015/8/2,Hyogo,122
2015/8/3,Hyogo,118
2015/8/4,Hyogo,92
2015/8/5,Hyogo,103
2015/8/6,Hyogo,112
2015/8/7,Hyogo,99
2015/8/8,Hyogo,112
2015/8/9,Hyogo,73
2015/8/10,Hyogo,64
2015/8/11,Hyogo,60
2015/8/12,Hyogo,27
2015/8/13,Hyogo,17
2015/8/14,Hyogo,31
2015/8/15,Hyogo,29
2015/8/16,Hyogo,20
2015/8/17,Hyogo,5
2015/8/18,Hyogo,20
2015/8/19,Hyogo,10
2015/8/20,Hyogo,7
2015/8/21,Hyogo,9
2015/8/22,Hyogo,17
2015/8/23,Hyogo,17
2015/8/24,Hyogo,12
2015/8/25,Hyogo,4
2015/8/26,Hyogo,4
2015/8/27,Hyogo,8
2015/8/28,Hyogo,10
2015/8/29,Hyogo,5
2015/8/30,Hyogo,3
2015/9/1,Hyogo,1
2015/9/2,Hyogo,4
2015/9/3,Hyogo,2
2015/9/4,Hyogo,0
2015/9/5,Hyogo,2
2015/9/6,Hyogo,0
2015/9/7,Hyogo,0
2015/9/8,Hyogo,0
2015/9/9,Hyogo,1
2015/9/10,Hyogo,1
2015/9/11,Hyogo,1
2015/9/12,Hyogo,4
2015/9/13,Hyogo,0
2015/9/14,Hyogo,0
2015/9/15,Hyogo,1
2015/9/16,Hyogo,0
2015/9/17,Hyogo,0
2015/9/18,Hyogo,1
2015/9/19,Hyogo,0
2015/9/20,Hyogo,1
2015/9/21,Hyogo,1
2015/9/22,Hyogo,2
2015/9/23,Hyogo,1
2015/9/24,Hyogo,0
2015/9/25,Hyogo,0
2015/9/26,Hyogo,3
2015/9/27,Hyogo,4
2015/9/28,Hyogo,2
2015/9/29,Hyogo,0
2015/9/30,Hyogo,1
2016/6/1,Hyogo,1
2016/6/2,Hyogo,3
2016/6/3,Hyogo,4
2016/6/4,Hyogo,1
2016/6/5,Hyogo,2
2016/6/6,Hyogo,1
2016/6/7,Hyogo,0
2016/6/8,Hyogo,2
2016/6/9,Hyogo,6
2016/6/10,Hyogo,12
2016/6/11,Hyogo,11
2016/6/12,Hyogo,4
2016/6/13,Hyogo,1
2016/6/14,Hyogo,9
2016/6/15,Hyogo,6
2016/6/16,Hyogo,1
2016/6/17,Hyogo,8
2016/6/18,Hyogo,18
2016/6/19,Hyogo,2
2016/6/20,Hyogo,11
2016/6/21,Hyogo,9
2016/6/22,Hyogo,7
2016/6/23,Hyogo,9
2016/6/24,Hyogo,1
2016/6/25,Hyogo,2
2016/6/26,Hyogo,7
2016/6/27,Hyogo,11
2016/6/28,Hyogo,0
2016/6/29,Hyogo,2
2016/6/30,Hyogo,2
2016/7/1,Hyogo,20
2016/7/2,Hyogo,46
2016/7/3,Hyogo,46
2016/7/4,Hyogo,61
2016/7/5,Hyogo,98
2016/7/6,Hyogo,57
2016/7/7,Hyogo,72
2016/7/8,Hyogo,25
2016/7/9,Hyogo,13
2016/7/10,Hyogo,75
2016/7/11,Hyogo,43
2016/7/12,Hyogo,28
2016/7/13,Hyogo,15
2016/7/14,Hyogo,18
2016/7/15,Hyogo,3
2016/7/16,Hyogo,25
2016/7/17,Hyogo,27
2016/7/18,Hyogo,29
2016/7/19,Hyogo,39
2016/7/20,Hyogo,35
2016/7/21,Hyogo,30
2016/7/22,Hyogo,33
2016/7/23,Hyogo,20
2016/7/24,Hyogo,22
2016/7/25,Hyogo,15
2016/7/26,Hyogo,3
2016/7/27,Hyogo,25
2016/7/28,Hyogo,34
2016/7/29,Hyogo,41
2016/7/30,Hyogo,51
2016/8/1,Hyogo,49
2016/8/2,Hyogo,28
2016/8/3,Hyogo,21
2016/8/4,Hyogo,52
2016/8/5,Hyogo,66
2016/8/6,Hyogo,70
2016/8/7,Hyogo,63
2016/8/8,Hyogo,47
2016/8/9,Hyogo,39
2016/8/10,Hyogo,27
2016/8/11,Hyogo,22
2016/8/12,Hyogo,32
2016/8/13,Hyogo,40
2016/8/14,Hyogo,33
2016/8/15,Hyogo,54
2016/8/16,Hyogo,54
2016/8/17,Hyogo,31
2016/8/18,Hyogo,61
2016/8/19,Hyogo,71
2016/8/20,Hyogo,69
2016/8/21,Hyogo,57
2016/8/22,Hyogo,47
2016/8/23,Hyogo,24
2016/8/24,Hyogo,28
2016/8/25,Hyogo,44
2016/8/26,Hyogo,23
2016/8/27,Hyogo,10
2016/8/28,Hyogo,13
2016/8/29,Hyogo,2
2016/8/30,Hyogo,2
2016/9/1,Hyogo,0
2016/9/2,Hyogo,8
2016/9/3,Hyogo,18
2016/9/4,Hyogo,27
2016/9/5,Hyogo,7
2016/9/6,Hyogo,16
2016/9/7,Hyogo,16
2016/9/8,Hyogo,4
2016/9/9,Hyogo,3
2016/9/10,Hyogo,8
2016/9/11,Hyogo,6
2016/9/12,Hyogo,4
2016/9/13,Hyogo,1
2016/9/14,Hyogo,2
2016/9/15,Hyogo,3
2016/9/16,Hyogo,3
2016/9/17,Hyogo,7
2016/9/18,Hyogo,0
2016/9/19,Hyogo,1
2016/9/20,Hyogo,0
2016/9/21,Hyogo,0
2016/9/22,Hyogo,1
2016/9/23,Hyogo,1
2016/9/24,Hyogo,2
2016/9/25,Hyogo,0
2016/9/26,Hyogo,0
2016/9/27,Hyogo,10
2016/9/28,Hyogo,5
2016/9/29,Hyogo,0
2016/9/30,Hyogo,0
2017/6/1,Hyogo,6
2017/6/2,Hyogo,5
2017/6/3,Hyogo,1
2017/6/4,Hyogo,3
2017/6/5,Hyogo,2
2017/6/6,Hyogo,1
2017/6/7,Hyogo,0
2017/6/8,Hyogo,2
2017/6/9,Hyogo,17
2017/6/10,Hyogo,13
2017/6/11,Hyogo,6
2017/6/12,Hyogo,3
2017/6/13,Hyogo,1
2017/6/14,Hyogo,4
2017/6/15,Hyogo,4
2017/6/16,Hyogo,5
2017/6/17,Hyogo,10
2017/6/18,Hyogo,12
2017/6/19,Hyogo,14
2017/6/20,Hyogo,8
2017/6/21,Hyogo,4
2017/6/22,Hyogo,5
2017/6/23,Hyogo,18
2017/6/24,Hyogo,13
2017/6/25,Hyogo,4
2017/6/26,Hyogo,5
2017/6/27,Hyogo,5
2017/6/28,Hyogo,3
2017/6/29,Hyogo,4
2017/6/30,Hyogo,8
2017/7/1,Hyogo,23
2017/7/2,Hyogo,46
2017/7/3,Hyogo,38
2017/7/4,Hyogo,19
2017/7/5,Hyogo,9
2017/7/6,Hyogo,15
2017/7/7,Hyogo,16
2017/7/8,Hyogo,43
2017/7/9,Hyogo,16
2017/7/10,Hyogo,29
2017/7/11,Hyogo,52
2017/7/12,Hyogo,31
2017/7/13,Hyogo,67
2017/7/14,Hyogo,47
2017/7/15,Hyogo,57
2017/7/16,Hyogo,65
2017/7/17,Hyogo,40
2017/7/18,Hyogo,25
2017/7/19,Hyogo,59
2017/7/20,Hyogo,63
2017/7/21,Hyogo,67
2017/7/22,Hyogo,59
2017/7/23,Hyogo,34
2017/7/24,Hyogo,41
2017/7/25,Hyogo,37
2017/7/26,Hyogo,37
2017/7/27,Hyogo,38
2017/7/28,Hyogo,50
2017/7/29,Hyogo,62
2017/7/30,Hyogo,57
2017/8/1,Hyogo,34
2017/8/2,Hyogo,33
2017/8/3,Hyogo,35
2017/8/4,Hyogo,55
2017/8/5,Hyogo,66
2017/8/6,Hyogo,65
2017/8/7,Hyogo,13
2017/8/8,Hyogo,20
2017/8/9,Hyogo,46
2017/8/10,Hyogo,73
2017/8/11,Hyogo,50
2017/8/12,Hyogo,18
2017/8/13,Hyogo,28
2017/8/14,Hyogo,21
2017/8/15,Hyogo,8
2017/8/16,Hyogo,23
2017/8/17,Hyogo,30
2017/8/18,Hyogo,34
2017/8/19,Hyogo,47
2017/8/20,Hyogo,34
2017/8/21,Hyogo,32
2017/8/22,Hyogo,33
2017/8/23,Hyogo,38
2017/8/24,Hyogo,46
2017/8/25,Hyogo,37
2017/8/26,Hyogo,9
2017/8/27,Hyogo,14
2017/8/28,Hyogo,11
2017/8/29,Hyogo,34
2017/8/30,Hyogo,10
2017/9/1,Hyogo,3
2017/9/2,Hyogo,2
2017/9/3,Hyogo,3
2017/9/4,Hyogo,0
2017/9/5,Hyogo,3
2017/9/6,Hyogo,1
2017/9/7,Hyogo,1
2017/9/8,Hyogo,3
2017/9/9,Hyogo,5
2017/9/10,Hyogo,7
2017/9/11,Hyogo,2
2017/9/12,Hyogo,2
2017/9/13,Hyogo,9
2017/9/14,Hyogo,3
2017/9/15,Hyogo,3
2017/9/16,Hyogo,0
2017/9/17,Hyogo,0
2017/9/18,Hyogo,3
2017/9/19,Hyogo,1
2017/9/20,Hyogo,1
2017/9/21,Hyogo,3
2017/9/22,Hyogo,0
2017/9/23,Hyogo,1
2017/9/24,Hyogo,2
2017/9/25,Hyogo,4
2017/9/26,Hyogo,5
2017/9/27,Hyogo,1
2017/9/28,Hyogo,0
2017/9/29,Hyogo,0
2017/9/30,Hyogo,1
2018/6/1,Hyogo,2
2018/6/2,Hyogo,12
2018/6/3,Hyogo,10
2018/6/4,Hyogo,10
2018/6/5,Hyogo,3
2018/6/6,Hyogo,2
2018/6/7,Hyogo,13
2018/6/8,Hyogo,3
2018/6/9,Hyogo,5
2018/6/10,Hyogo,3
2018/6/11,Hyogo,3
2018/6/12,Hyogo,0
2018/6/13,Hyogo,1
2018/6/14,Hyogo,4
2018/6/15,Hyogo,0
2018/6/16,Hyogo,4
2018/6/17,Hyogo,16
2018/6/18,Hyogo,9
2018/6/19,Hyogo,2
2018/6/20,Hyogo,0
2018/6/21,Hyogo,2
2018/6/22,Hyogo,8
2018/6/23,Hyogo,0
2018/6/24,Hyogo,11
2018/6/25,Hyogo,22
2018/6/26,Hyogo,18
2018/6/27,Hyogo,18
2018/6/28,Hyogo,16
2018/6/29,Hyogo,3
2018/6/30,Hyogo,20
2018/7/1,Hyogo,48
2018/7/2,Hyogo,38
2018/7/3,Hyogo,19
2018/7/4,Hyogo,9
2018/7/5,Hyogo,1
2018/7/6,Hyogo,0
2018/7/7,Hyogo,1
2018/7/8,Hyogo,15
2018/7/9,Hyogo,60
2018/7/10,Hyogo,56
2018/7/11,Hyogo,44
2018/7/12,Hyogo,31
2018/7/13,Hyogo,62
2018/7/14,Hyogo,160
2018/7/15,Hyogo,176
2018/7/16,Hyogo,152
2018/7/17,Hyogo,118
2018/7/18,Hyogo,234
2018/7/19,Hyogo,173
2018/7/20,Hyogo,223
2018/7/21,Hyogo,154
2018/7/22,Hyogo,138
2018/7/23,Hyogo,223
2018/7/24,Hyogo,152
2018/7/25,Hyogo,135
2018/7/26,Hyogo,113
2018/7/27,Hyogo,70
2018/7/28,Hyogo,43
2018/7/29,Hyogo,28
2018/7/30,Hyogo,49
2018/8/1,Hyogo,82
2018/8/2,Hyogo,87
2018/8/3,Hyogo,100
2018/8/4,Hyogo,97
2018/8/5,Hyogo,120
2018/8/6,Hyogo,97
2018/8/7,Hyogo,51
2018/8/8,Hyogo,29
2018/8/9,Hyogo,30
2018/8/10,Hyogo,49
2018/8/11,Hyogo,64
2018/8/12,Hyogo,48
2018/8/13,Hyogo,50
2018/8/14,Hyogo,50
2018/8/15,Hyogo,13
2018/8/16,Hyogo,19
2018/8/17,Hyogo,9
2018/8/18,Hyogo,16
2018/8/19,Hyogo,13
2018/8/20,Hyogo,23
2018/8/21,Hyogo,44
2018/8/22,Hyogo,52
2018/8/23,Hyogo,35
2018/8/24,Hyogo,20
2018/8/25,Hyogo,30
2018/8/26,Hyogo,35
2018/8/27,Hyogo,29
2018/8/28,Hyogo,25
2018/8/29,Hyogo,25
2018/8/30,Hyogo,23
2018/9/1,Hyogo,3
2018/9/2,Hyogo,7
2018/9/3,Hyogo,16
2018/9/4,Hyogo,4
2018/9/5,Hyogo,17
2018/9/6,Hyogo,4
2018/9/7,Hyogo,3
2018/9/8,Hyogo,1
2018/9/9,Hyogo,1
2018/9/10,Hyogo,0
2018/9/11,Hyogo,2
2018/9/12,Hyogo,0
2018/9/13,Hyogo,1
2018/9/14,Hyogo,0
2018/9/15,Hyogo,4
2018/9/16,Hyogo,12
2018/9/17,Hyogo,4
2018/9/18,Hyogo,1
2018/9/19,Hyogo,5
2018/9/20,Hyogo,0
2018/9/21,Hyogo,1
2018/9/22,Hyogo,2
2018/9/23,Hyogo,3
2018/9/24,Hyogo,0
2018/9/25,Hyogo,0
2018/9/26,Hyogo,0
2018/9/27,Hyogo,0
2018/9/28,Hyogo,1
2018/9/29,Hyogo,0
2018/9/30,Hyogo,0
2019/6/1,Hyogo,11
2019/6/2,Hyogo,2
2019/6/3,Hyogo,10
2019/6/4,Hyogo,8
2019/6/5,Hyogo,19
2019/6/6,Hyogo,22
2019/6/7,Hyogo,6
2019/6/8,Hyogo,4
2019/6/9,Hyogo,11
2019/6/10,Hyogo,3
2019/6/11,Hyogo,0
