"","species","decimalLatitude","decimalLongitude","eventDate","year"
"9057","Asellus aquaticus",51.875182,4.476847,2010-07-15,2010
"9058","Asellus aquaticus",51.822237,4.641114,2008-08-04,2008
"9059","Asellus aquaticus",51.868123,4.123141,2002-09-10,2002
"9060","Asellus aquaticus",51.883385,4.147406,2008-06-17,2008
"9061","Asellus aquaticus",53.143317,6.521092,2006-07-11,2006
"9062","Asellus aquaticus",53.132185,6.326541,2007-06-07,2007
"9063","Asellus aquaticus",51.852011,4.532167,2010-07-19,2010
"9064","Asellus aquaticus",51.247518,5.966254,2004-05-13,2004
"9065","Asellus aquaticus",51.88024,4.478836,2002-08-26,2002
"9066","Asellus aquaticus",51.549017,5.963895,2007-07-02,2007
"9067","Asellus aquaticus",51.202665,5.694973,2007-05-23,2007
"9068","Asellus aquaticus",53.099922,6.420548,2003-09-17,2003
"9069","Asellus aquaticus",53.334784,6.885085,2002-05-29,2002
"9070","Asellus aquaticus",52.510984,6.391548,2004-11-30,2004
"9071","Asellus aquaticus",52.441874,6.804188,2009-04-06,2009
"9072","Asellus aquaticus",52.434202,6.784118,2002-05-06,2002
"9073","Asellus aquaticus",52.454618,6.530669,2008-05-05,2008
"9074","Asellus aquaticus",52.370216,6.798886,2003-09-16,2003
"9075","Asellus aquaticus",52.368405,6.817273,2004-05-11,2004
"9076","Asellus aquaticus",51.472131,6.183281,2006-04-25,2006
"9077","Asellus aquaticus",51.5307,5.94118,2007-04-25,2007
"9078","Asellus aquaticus",52.186482,6.86572,2010-03-31,2010
"9079","Asellus aquaticus",51.287781,5.890644,2004-06-10,2004
"9080","Asellus aquaticus",52.229117,6.80798,2006-03-28,2006
"9081","Asellus aquaticus",52.21605,6.723035,2006-04-18,2006
"9082","Asellus aquaticus",52.370267,6.823838,2008-05-14,2008
"9083","Asellus aquaticus",52.267269,6.80769,2008-05-13,2008
"9084","Asellus aquaticus",52.056838,6.171791,2005-09-15,2005
"9085","Asellus aquaticus",52.064978,6.528367,2006-05-23,2006
"9086","Asellus aquaticus",52.108031,6.490956,2000-05-26,2000
"9087","Asellus aquaticus",52.156906,6.660115,2006-04-11,2006
"9088","Asellus aquaticus",52.186482,6.86572,2006-04-03,2006
"9089","Asellus aquaticus",52.183163,6.681572,2006-04-18,2006
"9090","Asellus aquaticus",52.424197,6.958538,2010-10-18,2010
"9091","Asellus aquaticus",52.424197,6.958538,2004-10-12,2004
"9092","Asellus aquaticus",52.419945,6.972677,2001-10-31,2001
"9093","Asellus aquaticus",52.146756,6.199817,2002-07-02,2002
"9094","Asellus aquaticus",51.927466,6.090874,2010-06-23,2010
"9095","Asellus aquaticus",52.415932,7.006861,2009-05-13,2009
"9096","Asellus aquaticus",51.078166,5.831913,2000-05-22,2000
"9097","Asellus aquaticus",52.097704,6.410254,2010-05-07,2010
"9098","Asellus aquaticus",51.937422,6.120813,2007-07-19,2007
"9099","Asellus aquaticus",52.215121,6.206361,2007-07-09,2007
"9100","Asellus aquaticus",52.07461,6.322932,2003-03-31,2003
"9101","Asellus aquaticus",51.865065,6.390442,2003-06-05,2003
"9102","Asellus aquaticus",52.025483,6.083671,2009-06-10,2009
"9103","Asellus aquaticus",52.896496,6.29473,2009-04-15,2009
"9104","Asellus aquaticus",52.898809,6.278698,2010-04-22,2010
"9105","Asellus aquaticus",52.236624,6.504216,2002-06-05,2002
"9106","Asellus aquaticus",51.967848,6.237029,2002-06-05,2002
"9107","Asellus aquaticus",52.695822,5.99724,2002-09-05,2002
"9108","Asellus aquaticus",52.855035,6.499945,2000-09-06,2000
"9109","Asellus aquaticus",52.814919,6.541201,2010-04-15,2010
"9110","Asellus aquaticus",52.717489,6.205629,2000-08-31,2000
"9111","Asellus aquaticus",52.896496,6.29473,2004-09-07,2004
"9112","Asellus aquaticus",52.838433,6.234606,2004-04-19,2004
"9113","Asellus aquaticus",51.553125,5.213101,2010-05-10,2010
"9114","Asellus aquaticus",51.530846,5.18713,2009-05-29,2009
"9115","Asellus aquaticus",51.56371,5.153945,2006-08-23,2006
"9116","Asellus aquaticus",51.584347,5.296695,2010-01-27,2010
"9117","Asellus aquaticus",52.684557,6.003295,2002-09-12,2002
"9118","Asellus aquaticus",51.95226,5.075197,2010-06-21,2010
"9119","Asellus aquaticus",51.933646,5.000094,2010-06-24,2010
"9120","Asellus aquaticus",51.909423,5.691577,2005-06-02,2005
"9121","Asellus aquaticus",51.925243,5.65816,2009-08-24,2009
"9122","Asellus aquaticus",51.313938,5.491176,2004-09-01,2004
"9123","Asellus aquaticus",51.79418,5.20175,2009-09-28,2009
"9124","Asellus aquaticus",51.35771,5.420253,2009-05-05,2009
"9125","Asellus aquaticus",51.446146,5.538789,2007-08-29,2007
"9126","Asellus aquaticus",51.320342,5.66838,2006-08-28,2006
"9127","Asellus aquaticus",51.842031,5.976467,2008-09-15,2008
"9128","Asellus aquaticus",51.273449,5.555685,2010-09-14,2010
"9129","Asellus aquaticus",51.840598,5.908857,2009-09-21,2009
"9130","Asellus aquaticus",51.837473,6.014742,2009-09-23,2009
"9131","Asellus aquaticus",51.471623,5.077632,2008-09-18,2008
"9132","Asellus aquaticus",51.285437,5.388221,2009-04-27,2009
"9133","Asellus aquaticus",51.91394,5.138207,2007-06-04,2007
"9134","Asellus aquaticus",51.485165,3.585128,2001-10-01,2001
"9135","Asellus aquaticus",51.919,5.238941,2007-06-11,2007
"9136","Asellus aquaticus",51.564081,3.712526,2010-03-30,2010
"9137","Asellus aquaticus",51.940136,5.781994,2005-05-25,2005
"9138","Asellus aquaticus",51.554523,3.561176,2006-03-23,2006
"9139","Asellus aquaticus",51.93643,5.71587,2009-06-29,2009
"9140","Asellus aquaticus",51.269706,4.005817,2006-06-19,2006
"9141","Asellus aquaticus",51.242833,4.004837,2006-06-14,2006
"9142","Asellus aquaticus",51.967746,5.875848,2008-08-18,2008
"9143","Asellus aquaticus",51.945527,5.724925,2005-09-14,2005
"9144","Asellus aquaticus",51.212434,3.818908,2001-07-27,2001
"9145","Asellus aquaticus",51.210698,3.859316,2007-06-25,2007
"9146","Asellus aquaticus",51.209505,3.823717,2002-05-31,2002
"9147","Asellus aquaticus",51.822828,5.433867,2010-08-19,2010
"9148","Asellus aquaticus",52.258857,5.97747,2008-09-10,2008
"9149","Asellus aquaticus",51.827482,5.519356,2003-06-17,2003
"9150","Asellus aquaticus",52.277877,5.947683,2010-05-19,2010
"9151","Asellus aquaticus",52.352326,5.941285,2007-04-12,2007
"9152","Asellus aquaticus",52.480121,5.989314,2008-04-07,2008
"9153","Asellus aquaticus",52.193499,5.924099,2001-03-22,2001
"9154","Asellus aquaticus",52.255331,5.981612,2009-04-22,2009
"9155","Asellus aquaticus",52.078466,6.091791,2008-04-21,2008
"9156","Asellus aquaticus",52.113455,6.024309,2006-04-18,2006
"9157","Asellus aquaticus",51.499198,3.916034,2003-09-11,2003
"9158","Asellus aquaticus",52.248674,5.752997,2010-09-09,2010
"9159","Asellus aquaticus",52.371301,5.723466,2008-10-02,2008
"9160","Asellus aquaticus",51.511138,3.66742,2007-04-20,2007
"9161","Asellus aquaticus",51.31012,4.171439,2008-07-31,2008
"9162","Asellus aquaticus",52.276466,5.749547,2008-03-24,2008
"9163","Asellus aquaticus",52.292425,5.95952,2008-09-16,2008
"9164","Asellus aquaticus",51.221948,3.937537,2000-05-29,2000
"9165","Asellus aquaticus",52.240461,5.431128,2009-05-27,2009
"9166","Asellus aquaticus",52.223847,5.96881,2001-04-04,2001
"9167","Asellus aquaticus",52.066642,5.39931,2008-04-08,2008
"9168","Asellus aquaticus",52.350767,6.067931,2005-04-12,2005
"9169","Asellus aquaticus",52.253108,6.03675,2007-04-23,2007
"9170","Asellus aquaticus",52.754165,6.673454,2009-10-13,2009
"9171","Asellus aquaticus",52.297573,5.724007,2010-09-09,2010
"9172","Asellus aquaticus",52.395988,6.027076,2009-03-31,2009
"9173","Asellus aquaticus",52.069578,5.484194,2003-10-27,2003
"9174","Asellus aquaticus",51.981286,5.624467,2004-05-10,2004
"9175","Asellus aquaticus",52.120347,5.450137,2004-04-13,2004
"9176","Asellus aquaticus",52.747359,5.772553,2001-05-30,2001
"9177","Asellus aquaticus",52.012015,5.581223,2010-09-22,2010
"9178","Asellus aquaticus",52.733398,5.860964,2001-09-05,2001
"9179","Asellus aquaticus",52.73904,6.778802,2009-09-03,2009
"9180","Asellus aquaticus",52.658982,5.883632,2001-09-12,2001
"9181","Asellus aquaticus",52.693334,5.957194,2010-06-02,2010
"9182","Asellus aquaticus",52.338239,5.143638,2000-04-17,2000
"9183","Asellus aquaticus",52.365667,5.380351,2000-04-19,2000
"9184","Asellus aquaticus",52.300346,5.45136,2000-04-17,2000
"9185","Asellus aquaticus",52.597302,6.525162,2000-09-25,2000
"9186","Asellus aquaticus",52.587989,6.558568,2001-09-24,2001
"9187","Asellus aquaticus",52.401119,5.619852,2009-05-12,2009
"9188","Asellus aquaticus",52.357515,5.533456,2010-06-28,2010
"9189","Asellus aquaticus",52.337423,5.537512,2009-04-20,2009
"9190","Asellus aquaticus",52.732176,5.608208,2001-08-29,2001
"9191","Asellus aquaticus",52.719143,5.727254,2009-05-27,2009
"9192","Asellus aquaticus",52.741429,5.772205,2002-10-03,2002
"9193","Asellus aquaticus",52.663898,5.60584,2004-06-22,2004
"9194","Asellus aquaticus",52.552651,5.693089,2001-08-14,2001
"9195","Asellus aquaticus",52.705291,5.764342,2006-05-30,2006
"9196","Asellus aquaticus",52.706454,5.863381,2009-06-09,2009
"9197","Asellus aquaticus",52.394163,5.619639,2007-06-06,2007
"9198","Asellus aquaticus",52.270296,5.090536,2006-10-04,2006
"9199","Asellus aquaticus",52.246929,4.932563,2008-06-02,2008
"9200","Asellus aquaticus",52.04617,5.259103,2003-09-26,2003
"9201","Asellus aquaticus",52.103351,5.013557,2009-07-01,2009
"9202","Asellus aquaticus",52.017241,4.954795,2008-07-01,2008
"9203","Asellus aquaticus",52.024897,5.150165,2007-08-12,2007
"9204","Asellus aquaticus",51.991374,5.16081,2008-07-28,2008
"9205","Asellus aquaticus",52.22336,5.046621,2009-08-31,2009
"9206","Asellus aquaticus",52.068278,4.931448,2009-07-27,2009
"9207","Asellus aquaticus",52.12702,4.857101,2007-05-30,2007
"9208","Asellus aquaticus",52.037911,4.833656,2007-06-18,2007
"9209","Asellus aquaticus",51.993029,4.196475,2007-07-12,2007
"9210","Asellus aquaticus",52.04617,5.259103,2010-08-31,2010
"9211","Asellus aquaticus",52.03218,4.224757,2010-06-17,2010
"9212","Asellus aquaticus",52.158252,4.961072,2010-07-13,2010
"9213","Asellus aquaticus",52.026631,5.277999,2004-09-15,2004
"9214","Asellus aquaticus",51.980337,4.240862,2008-06-12,2008
"9215","Asellus aquaticus",51.975672,4.408147,2005-07-11,2005
"9216","Asellus aquaticus",52.019132,4.808888,2007-06-19,2007
"9217","Asellus aquaticus",52.032654,4.849503,2007-06-19,2007
"9218","Asellus aquaticus",52.013117,4.401371,2001-06-15,2001
"9219","Asellus aquaticus",51.998572,4.168076,2007-05-14,2007
"9220","Asellus aquaticus",51.998572,4.168076,2010-06-10,2010
"9221","Asellus aquaticus",51.970075,4.285424,2008-07-17,2008
"9222","Asellus aquaticus",52.892176,4.745743,2003-04-22,2003
"9223","Asellus aquaticus",52.006155,4.31259,2008-07-07,2008
"9224","Asellus aquaticus",52.846056,4.778347,2006-08-15,2006
"9225","Asellus aquaticus",52.694812,4.712874,2003-08-13,2003
"9226","Asellus aquaticus",52.681741,4.724978,2001-05-21,2001
"9227","Asellus aquaticus",52.591248,4.7381,2003-05-14,2003
"9228","Asellus aquaticus",52.567683,4.729834,2000-08-21,2000
"9229","Asellus aquaticus",52.536204,4.714635,2001-09-19,2001
"9230","Asellus aquaticus",52.088489,4.283019,2007-08-06,2007
"9231","Asellus aquaticus",52.460667,5.126765,2003-06-23,2003
"9232","Asellus aquaticus",52.619324,4.924249,2000-05-15,2000
"9233","Asellus aquaticus",52.869627,4.725772,2001-08-15,2001
"9234","Asellus aquaticus",52.769871,4.892018,2000-08-28,2000
"9235","Asellus aquaticus",52.796272,4.690377,2002-08-21,2002
"9236","Asellus aquaticus",52.551021,4.899754,2003-05-21,2003
"9237","Asellus aquaticus",52.537768,5.006407,2007-05-24,2007
"9238","Asellus aquaticus",52.432118,5.008198,2004-06-14,2004
"9239","Asellus aquaticus",52.843048,4.761395,2001-05-09,2001
"9240","Asellus aquaticus",52.903664,4.964146,2000-07-31,2000
"9241","Asellus aquaticus",52.639617,4.890855,2000-08-10,2000
"9242","Asellus aquaticus",52.717701,4.96659,2010-04-12,2010
"9243","Asellus aquaticus",52.713524,4.921407,2006-09-28,2006
"9244","Asellus aquaticus",52.734654,4.667074,2001-09-13,2001
"9245","Asellus aquaticus",52.640188,4.67586,2000-08-16,2000
"9246","Asellus aquaticus",52.630983,4.689244,2001-09-17,2001
"9247","Asellus aquaticus",52.617686,4.691507,2004-06-14,2004
"9248","Asellus aquaticus",52.606929,4.759511,2000-08-21,2000
"9249","Asellus aquaticus",52.596025,4.670079,2007-06-25,2007
"9250","Asellus aquaticus",52.50783,4.745292,2000-08-21,2000
"9251","Asellus aquaticus",52.695241,4.891587,2004-06-23,2004
"9252","Asellus aquaticus",52.744358,4.825504,2004-06-23,2004
"9253","Asellus aquaticus",52.617257,5.008067,2001-07-02,2001
"9254","Asellus aquaticus",52.648094,4.709275,2000-06-07,2000
"9255","Asellus aquaticus",52.552517,4.831015,2004-06-14,2004
"9256","Asellus aquaticus",52.398994,4.921292,2008-07-03,2008
"9257","Asellus aquaticus",52.420902,5.013998,2000-08-30,2000
"9258","Asellus aquaticus",52.379806,4.998482,2008-05-19,2008
"9259","Asellus aquaticus",52.131126,4.495967,2009-06-30,2009
"9260","Asellus aquaticus",52.665905,5.083422,2010-04-21,2010
"9261","Asellus aquaticus",52.117432,4.617764,2002-07-04,2002
"9262","Asellus aquaticus",52.722257,5.139365,2002-05-27,2002
"9263","Asellus aquaticus",52.805433,4.993582,2002-05-02,2002
"9264","Asellus aquaticus",52.389066,4.67603,2001-07-09,2001
"9265","Asellus aquaticus",52.143347,4.656265,2000-07-27,2000
"9266","Asellus aquaticus",53.14708,4.861558,2007-08-09,2007
"9267","Asellus aquaticus",52.717277,5.228278,2004-09-27,2004
"9268","Asellus aquaticus",52.619001,5.008392,2004-06-24,2004
"9269","Asellus aquaticus",51.998705,4.617952,2001-09-13,2001
"9270","Asellus aquaticus",52.030526,4.650573,2008-06-09,2008
"9271","Asellus aquaticus",51.936271,4.678105,2008-06-09,2008
"9272","Asellus aquaticus",52.309869,5.101269,2001-10-04,2001
"9273","Asellus aquaticus",52.023175,4.51525,2010-07-07,2010
"9274","Asellus aquaticus",51.965802,4.636618,2005-08-11,2005
"9275","Asellus aquaticus",52.309869,5.101269,2003-10-09,2003
"9276","Asellus aquaticus",52.231872,6.841564,2002-09-12,2002
"9277","Asellus aquaticus",52.64331,6.019561,2008-09-16,2008
"9278","Asellus aquaticus",51.573792,5.658915,2004-08-24,2004
"9279","Asellus aquaticus",50.86805,5.696865,2001-04-17,2001
"9280","Asellus aquaticus",51.676658,5.37918,2005-09-01,2005
"9281","Asellus aquaticus",51.709654,5.810362,2002-06-24,2002
"9282","Asellus aquaticus",51.770719,5.459036,2008-10-02,2008
"9283","Asellus aquaticus",51.736312,5.740659,2005-05-02,2005
"9284","Asellus aquaticus",51.725122,5.70915,2000-06-13,2000
"9285","Asellus aquaticus",51.707175,5.090026,2002-05-16,2002
"9286","Asellus aquaticus",51.727169,5.189635,2000-08-05,2000
"9287","Asellus aquaticus",51.592154,6.017839,2005-08-03,2005
"9288","Asellus aquaticus",51.655813,5.435529,2006-06-08,2006
"9289","Asellus aquaticus",51.441132,5.693692,2006-08-24,2006
"9290","Asellus aquaticus",51.620466,4.709043,2010-04-20,2010
"9291","Asellus aquaticus",51.612115,4.352897,2004-04-19,2004
"9292","Asellus aquaticus",51.634972,5.475879,2008-10-01,2008
"9293","Asellus aquaticus",51.664743,5.632374,2003-06-16,2003
"9294","Asellus aquaticus",51.539898,4.734231,2007-05-21,2007
"9295","Asellus aquaticus",51.770719,5.459036,2009-09-07,2009
"9296","Asellus aquaticus",51.571167,4.732051,2004-08-09,2004
"9297","Asellus aquaticus",51.707175,5.090026,2010-05-06,2010
"9298","Asellus aquaticus",51.58996,4.348207,2002-07-18,2002
"9299","Asellus aquaticus",51.717592,5.119492,2005-06-15,2005
"9300","Asellus aquaticus",51.711514,4.905241,2009-09-15,2009
"9301","Asellus aquaticus",51.599272,4.983652,2003-04-25,2003
"9302","Asellus aquaticus",51.623784,4.843499,2004-09-01,2004
"9303","Asellus aquaticus",51.620501,4.708854,2010-04-20,2010
"9304","Asellus aquaticus",51.528389,4.783682,2010-05-11,2010
"9305","Asellus aquaticus",51.521677,4.772244,2002-06-20,2002
"9306","Asellus aquaticus",51.55911,4.853359,2007-09-25,2007
"9307","Asellus aquaticus",51.579517,4.763093,2007-09-26,2007
"9308","Asellus aquaticus",51.498471,4.272525,2008-09-22,2008
"9309","Asellus aquaticus",51.711514,4.905241,2009-04-24,2009
"9310","Asellus aquaticus",53.080266,6.015769,2001-09-03,2001
"9311","Asellus aquaticus",52.922309,6.136178,2006-05-01,2006
"9312","Asellus aquaticus",52.882501,5.993162,2008-04-07,2008
"9313","Asellus aquaticus",53.164603,6.050142,2005-04-20,2005
"9314","Asellus aquaticus",52.619198,6.118152,2005-09-22,2005
"9315","Asellus aquaticus",52.621946,6.193514,2002-04-08,2002
"9316","Asellus aquaticus",52.519311,6.210055,2009-09-14,2009
"9317","Asellus aquaticus",52.493365,5.955569,2008-05-20,2008
"9318","Asellus aquaticus",52.616186,5.944309,2001-05-16,2001
"9319","Asellus aquaticus",53.258417,5.581709,2002-05-13,2002
"9320","Asellus aquaticus",52.922309,6.136178,2001-06-27,2001
"9321","Asellus aquaticus",52.464941,6.337805,2006-10-04,2006
"9322","Asellus aquaticus",52.384123,6.404668,2009-09-15,2009
"9323","Asellus aquaticus",52.304079,6.14815,2007-10-15,2007
"9324","Asellus aquaticus",52.451771,6.13083,2000-05-16,2000
"9325","Asellus aquaticus",52.31016,6.206617,2010-05-19,2010
"9326","Asellus aquaticus",52.637546,6.085956,2004-10-21,2004
"9327","Asellus aquaticus",52.621946,6.193514,2002-09-17,2002
"9328","Asellus aquaticus",53.03491,6.649461,2000-04-18,2000
"9329","Asellus aquaticus",53.03491,6.649461,2009-09-14,2009
"9330","Asellus aquaticus",52.512653,5.962741,2001-09-24,2001
"9331","Asellus aquaticus",53.028428,6.658962,2010-04-14,2010
"9332","Asellus aquaticus",52.580805,6.075909,2001-09-26,2001
"9333","Asellus aquaticus",52.580805,6.075909,2005-05-10,2005
"9334","Asellus aquaticus",52.988791,6.607614,2004-05-06,2004
"9335","Asellus aquaticus",52.962693,6.832382,2009-04-08,2009
"9336","Asellus aquaticus",53.075829,6.761082,2009-04-09,2009
"9337","Asellus aquaticus",52.442603,6.301731,2009-10-06,2009
"9338","Asellus aquaticus",52.254657,6.250997,2002-04-18,2002
"9339","Asellus aquaticus",52.254851,6.236648,2002-04-18,2002
"9340","Asellus aquaticus",52.252712,6.246566,2009-04-22,2009
"9341","Asellus aquaticus",51.932247,4.120145,2008-06-09,2008
"9342","Asellus aquaticus",51.906136,4.167997,2007-06-11,2007
"9343","Asellus aquaticus",51.875861,4.067445,2005-08-08,2005
"9344","Asellus aquaticus",51.856775,4.085004,2005-09-19,2005
"9345","Asellus aquaticus",51.841402,4.131046,2004-06-25,2004
"9346","Asellus aquaticus",53.177928,7.167171,2004-04-16,2004
"9347","Asellus aquaticus",51.87604,4.155044,2004-08-23,2004
"9348","Asellus aquaticus",51.856379,4.202022,2008-05-05,2008
"9349","Asellus aquaticus",51.900929,4.201996,2009-05-04,2009
"9350","Asellus aquaticus",51.900929,4.201996,2009-09-09,2009
"9351","Asellus aquaticus",51.790254,4.737568,2000-07-26,2000
"9352","Asellus aquaticus",51.804199,4.689607,2008-06-24,2008
"9353","Asellus aquaticus",51.863255,4.308236,2005-06-06,2005
"9354","Asellus aquaticus",51.808097,4.695275,2007-06-27,2007
"9355","Asellus aquaticus",51.876709,4.185787,2006-07-03,2006
"9356","Asellus aquaticus",51.856379,4.202022,2009-04-29,2009
"9357","Asellus aquaticus",51.818173,4.339803,2010-09-14,2010
"9358","Asellus aquaticus",51.907645,4.251276,2008-06-11,2008
"9359","Asellus aquaticus",51.908092,4.232647,2008-09-15,2008
"9360","Asellus aquaticus",51.790254,4.737568,2010-08-09,2010
"9361","Asellus aquaticus",51.802857,4.021746,2008-10-06,2008
"9362","Asellus aquaticus",51.798209,4.566835,2006-05-08,2006
"9363","Asellus aquaticus",51.767582,4.105312,2005-09-27,2005
"9364","Asellus aquaticus",51.727996,4.060431,2006-09-05,2006
"9365","Asellus aquaticus",51.766519,4.0543,2001-06-21,2001
"9366","Asellus aquaticus",51.777505,4.130158,2007-09-12,2007
"9367","Asellus aquaticus",51.786213,4.457757,2004-09-01,2004
"9368","Asellus aquaticus",51.715791,4.474487,2002-09-27,2002
"9369","Asellus aquaticus",51.686232,4.347892,2007-09-04,2007
"9370","Asellus aquaticus",51.738118,4.577062,2003-09-17,2003
"9371","Asellus aquaticus",51.798667,3.877885,2008-05-15,2008
"9372","Asellus aquaticus",51.879495,4.196286,2008-06-16,2008
"9373","Asellus aquaticus",51.808615,3.942536,2008-09-10,2008
"9374","Asellus aquaticus",51.798209,4.566835,2003-06-10,2003
"9375","Asellus aquaticus",51.841541,4.493736,2010-06-21,2010
"9376","Asellus aquaticus",51.855563,4.547341,2007-07-02,2007
"9377","Asellus aquaticus",51.851051,4.56133,2010-07-19,2010
"9378","Asellus aquaticus",51.797428,4.362408,2008-08-18,2008
"9379","Asellus aquaticus",51.817559,4.4355,2008-07-28,2008
"9380","Asellus aquaticus",51.886772,4.465732,2008-08-25,2008
"9381","Asellus aquaticus",51.886772,4.465732,2010-07-15,2010
"9382","Asellus aquaticus",51.89757,4.502372,2010-06-08,2010
"9383","Asellus aquaticus",51.886801,4.385852,2007-07-30,2007
"9384","Asellus aquaticus",51.820058,4.547422,2007-05-21,2007
"9385","Asellus aquaticus",51.787671,4.542344,2000-08-31,2000
"9386","Asellus aquaticus",51.796377,4.606575,2000-06-28,2000
"9387","Asellus aquaticus",51.79816,4.60437,2000-07-31,2000
"9388","Asellus aquaticus",51.868123,4.123141,2008-06-17,2008
"9389","Asellus aquaticus",53.285408,6.343536,2005-09-19,2005
"9390","Asellus aquaticus",53.143317,6.521092,2009-07-23,2009
"9391","Asellus aquaticus",53.10551,6.555644,2010-04-29,2010
"9392","Asellus aquaticus",53.069818,6.547969,2007-06-21,2007
"9393","Asellus aquaticus",51.850868,4.616328,2008-09-03,2008
"9394","Asellus aquaticus",51.854606,4.645484,2010-06-21,2010
"9395","Asellus aquaticus",53.132185,6.326541,2009-08-04,2009
"9396","Asellus aquaticus",53.068189,6.37933,2003-05-27,2003
"9397","Asellus aquaticus",53.230751,6.368534,2001-09-12,2001
"9398","Asellus aquaticus",51.898425,4.581179,2003-08-05,2003
"9399","Asellus aquaticus",51.37098,6.098019,2010-07-05,2010
"9400","Asellus aquaticus",51.3829,6.016668,2001-06-20,2001
"9401","Asellus aquaticus",51.893661,4.565661,2003-07-29,2003
