Date,Prefecture,HSAD
14/08/2017,Aomori,1
15/08/2017,Aomori,0
16/08/2017,Aomori,0
17/08/2017,Aomori,0
18/08/2017,Aomori,0
19/08/2017,Aomori,0
20/08/2017,Aomori,1
21/08/2017,Aomori,2
22/08/2017,Aomori,0
23/08/2017,Aomori,4
24/08/2017,Aomori,1
25/08/2017,Aomori,1
26/08/2017,Aomori,0
27/08/2017,Aomori,0
28/08/2017,Aomori,0
29/08/2017,Aomori,0
30/08/2017,Aomori,0
01/09/2017,Aomori,0
02/09/2017,Aomori,0
03/09/2017,Aomori,1
04/09/2017,Aomori,0
05/09/2017,Aomori,1
06/09/2017,Aomori,0
07/09/2017,Aomori,0
08/09/2017,Aomori,1
09/09/2017,Aomori,0
10/09/2017,Aomori,2
11/09/2017,Aomori,0
12/09/2017,Aomori,0
13/09/2017,Aomori,0
14/09/2017,Aomori,0
15/09/2017,Aomori,0
16/09/2017,Aomori,0
17/09/2017,Aomori,0
18/09/2017,Aomori,0
19/09/2017,Aomori,2
20/09/2017,Aomori,0
21/09/2017,Aomori,0
22/09/2017,Aomori,1
23/09/2017,Aomori,1
24/09/2017,Aomori,0
25/09/2017,Aomori,0
26/09/2017,Aomori,0
27/09/2017,Aomori,0
28/09/2017,Aomori,0
29/09/2017,Aomori,0
30/09/2017,Aomori,0
01/06/2018,Aomori,0
02/06/2018,Aomori,1
03/06/2018,Aomori,4
04/06/2018,Aomori,1
05/06/2018,Aomori,2
06/06/2018,Aomori,0
07/06/2018,Aomori,2
08/06/2018,Aomori,1
09/06/2018,Aomori,0
10/06/2018,Aomori,0
11/06/2018,Aomori,0
12/06/2018,Aomori,0
13/06/2018,Aomori,0
14/06/2018,Aomori,1
15/06/2018,Aomori,0
16/06/2018,Aomori,1
17/06/2018,Aomori,0
18/06/2018,Aomori,0
19/06/2018,Aomori,0
20/06/2018,Aomori,0
21/06/2018,Aomori,0
22/06/2018,Aomori,0
23/06/2018,Aomori,4
24/06/2018,Aomori,1
25/06/2018,Aomori,0
26/06/2018,Aomori,1
27/06/2018,Aomori,0
28/06/2018,Aomori,0
29/06/2018,Aomori,2
30/06/2018,Aomori,5
01/07/2018,Aomori,12
02/07/2018,Aomori,16
03/07/2018,Aomori,6
04/07/2018,Aomori,1
05/07/2018,Aomori,0
06/07/2018,Aomori,0
07/07/2018,Aomori,0
08/07/2018,Aomori,1
09/07/2018,Aomori,0
10/07/2018,Aomori,1
11/07/2018,Aomori,3
12/07/2018,Aomori,1
13/07/2018,Aomori,2
14/07/2018,Aomori,6
15/07/2018,Aomori,20
16/07/2018,Aomori,4
17/07/2018,Aomori,4
18/07/2018,Aomori,2
19/07/2018,Aomori,7
20/07/2018,Aomori,15
21/07/2018,Aomori,20
22/07/2018,Aomori,7
23/07/2018,Aomori,4
24/07/2018,Aomori,6
25/07/2018,Aomori,14
26/07/2018,Aomori,14
27/07/2018,Aomori,2
28/07/2018,Aomori,6
29/07/2018,Aomori,10
30/07/2018,Aomori,31
01/08/2018,Aomori,6
02/08/2018,Aomori,8
03/08/2018,Aomori,6
04/08/2018,Aomori,2
05/08/2018,Aomori,3
06/08/2018,Aomori,1
07/08/2018,Aomori,0
08/08/2018,Aomori,2
09/08/2018,Aomori,4
10/08/2018,Aomori,4
11/08/2018,Aomori,2
12/08/2018,Aomori,4
13/08/2018,Aomori,1
14/08/2018,Aomori,3
15/08/2018,Aomori,1
16/08/2018,Aomori,1
17/08/2018,Aomori,1
18/08/2018,Aomori,0
19/08/2018,Aomori,1
20/08/2018,Aomori,2
21/08/2018,Aomori,2
22/08/2018,Aomori,10
23/08/2018,Aomori,24
24/08/2018,Aomori,4
25/08/2018,Aomori,4
26/08/2018,Aomori,4
27/08/2018,Aomori,0
28/08/2018,Aomori,0
29/08/2018,Aomori,0
30/08/2018,Aomori,1
01/09/2018,Aomori,1
02/09/2018,Aomori,0
03/09/2018,Aomori,2
04/09/2018,Aomori,3
05/09/2018,Aomori,0
06/09/2018,Aomori,3
07/09/2018,Aomori,0
08/09/2018,Aomori,0
09/09/2018,Aomori,0
10/09/2018,Aomori,0
11/09/2018,Aomori,0
12/09/2018,Aomori,0
13/09/2018,Aomori,1
14/09/2018,Aomori,0
15/09/2018,Aomori,1
16/09/2018,Aomori,0
17/09/2018,Aomori,0
18/09/2018,Aomori,1
19/09/2018,Aomori,0
20/09/2018,Aomori,0
21/09/2018,Aomori,0
22/09/2018,Aomori,0
23/09/2018,Aomori,0
24/09/2018,Aomori,2
25/09/2018,Aomori,0
26/09/2018,Aomori,0
27/09/2018,Aomori,0
28/09/2018,Aomori,0
29/09/2018,Aomori,0
30/09/2018,Aomori,0
01/06/2019,Aomori,1
02/06/2019,Aomori,2
03/06/2019,Aomori,2
04/06/2019,Aomori,2
05/06/2019,Aomori,2
06/06/2019,Aomori,0
07/06/2019,Aomori,0
08/06/2019,Aomori,0
09/06/2019,Aomori,1
10/06/2019,Aomori,0
11/06/2019,Aomori,0
12/06/2019,Aomori,0
13/06/2019,Aomori,2
14/06/2019,Aomori,2
15/06/2019,Aomori,0
16/06/2019,Aomori,0
17/06/2019,Aomori,0
18/06/2019,Aomori,0
19/06/2019,Aomori,1
20/06/2019,Aomori,0
21/06/2019,Aomori,0
22/06/2019,Aomori,0
23/06/2019,Aomori,0
24/06/2019,Aomori,1
25/06/2019,Aomori,0
26/06/2019,Aomori,1
27/06/2019,Aomori,1
28/06/2019,Aomori,1
29/06/2019,Aomori,0
30/06/2019,Aomori,0
01/07/2019,Aomori,0
02/07/2019,Aomori,0
03/07/2019,Aomori,3
04/07/2019,Aomori,0
05/07/2019,Aomori,1
06/07/2019,Aomori,0
07/07/2019,Aomori,1
08/07/2019,Aomori,1
09/07/2019,Aomori,0
10/07/2019,Aomori,1
11/07/2019,Aomori,2
12/07/2019,Aomori,0
13/07/2019,Aomori,2
14/07/2019,Aomori,5
15/07/2019,Aomori,0
16/07/2019,Aomori,0
17/07/2019,Aomori,2
18/07/2019,Aomori,1
19/07/2019,Aomori,0
20/07/2019,Aomori,5
21/07/2019,Aomori,3
22/07/2019,Aomori,2
23/07/2019,Aomori,0
24/07/2019,Aomori,2
25/07/2019,Aomori,7
26/07/2019,Aomori,16
27/07/2019,Aomori,14
28/07/2019,Aomori,25
29/07/2019,Aomori,10
30/07/2019,Aomori,7
01/08/2019,Aomori,37
02/08/2019,Aomori,36
03/08/2019,Aomori,24
04/08/2019,Aomori,15
05/08/2019,Aomori,16
06/08/2019,Aomori,19
07/08/2019,Aomori,22
08/08/2019,Aomori,8
09/08/2019,Aomori,8
10/08/2019,Aomori,0
11/08/2019,Aomori,4
12/08/2019,Aomori,5
13/08/2019,Aomori,9
14/08/2019,Aomori,5
15/08/2019,Aomori,6
16/08/2019,Aomori,10
17/08/2019,Aomori,7
18/08/2019,Aomori,11
19/08/2019,Aomori,2
20/08/2019,Aomori,1
21/08/2019,Aomori,1
22/08/2019,Aomori,2
23/08/2019,Aomori,0
24/08/2019,Aomori,4
25/08/2019,Aomori,1
26/08/2019,Aomori,0
27/08/2019,Aomori,3
28/08/2019,Aomori,0
29/08/2019,Aomori,1
30/08/2019,Aomori,4
01/09/2019,Aomori,4
02/09/2019,Aomori,2
03/09/2019,Aomori,0
04/09/2019,Aomori,1
05/09/2019,Aomori,2
06/09/2019,Aomori,6
07/09/2019,Aomori,15
08/09/2019,Aomori,21
09/09/2019,Aomori,5
10/09/2019,Aomori,4
11/09/2019,Aomori,0
12/09/2019,Aomori,1
13/09/2019,Aomori,2
14/09/2019,Aomori,2
15/09/2019,Aomori,1
16/09/2019,Aomori,2
17/09/2019,Aomori,0
18/09/2019,Aomori,0
19/09/2019,Aomori,0
20/09/2019,Aomori,0
21/09/2019,Aomori,0
22/09/2019,Aomori,0
23/09/2019,Aomori,0
24/09/2019,Aomori,0
25/09/2019,Aomori,0
26/09/2019,Aomori,0
27/09/2019,Aomori,0
28/09/2019,Aomori,0
29/09/2019,Aomori,1
30/09/2019,Aomori,0
01/06/2015,Iwate,0
02/06/2015,Iwate,1
03/06/2015,Iwate,0
04/06/2015,Iwate,0
05/06/2015,Iwate,0
06/06/2015,Iwate,0
07/06/2015,Iwate,1
08/06/2015,Iwate,1
09/06/2015,Iwate,0
10/06/2015,Iwate,0
11/06/2015,Iwate,2
12/06/2015,Iwate,2
13/06/2015,Iwate,1
14/06/2015,Iwate,4
15/06/2015,Iwate,0
16/06/2015,Iwate,1
17/06/2015,Iwate,0
18/06/2015,Iwate,0
19/06/2015,Iwate,1
20/06/2015,Iwate,2
21/06/2015,Iwate,2
22/06/2015,Iwate,1
23/06/2015,Iwate,2
24/06/2015,Iwate,1
25/06/2015,Iwate,0
26/06/2015,Iwate,4
27/06/2015,Iwate,0
28/06/2015,Iwate,0
29/06/2015,Iwate,1
30/06/2015,Iwate,0
01/07/2015,Iwate,0
02/07/2015,Iwate,3
03/07/2015,Iwate,1
04/07/2015,Iwate,1
05/07/2015,Iwate,3
06/07/2015,Iwate,0
07/07/2015,Iwate,1
08/07/2015,Iwate,0
09/07/2015,Iwate,0
10/07/2015,Iwate,5
11/07/2015,Iwate,5
12/07/2015,Iwate,14
13/07/2015,Iwate,14
14/07/2015,Iwate,24
15/07/2015,Iwate,18
16/07/2015,Iwate,7
17/07/2015,Iwate,4
18/07/2015,Iwate,2
19/07/2015,Iwate,3
20/07/2015,Iwate,4
21/07/2015,Iwate,16
22/07/2015,Iwate,26
23/07/2015,Iwate,6
24/07/2015,Iwate,3
25/07/2015,Iwate,2
26/07/2015,Iwate,9
27/07/2015,Iwate,17
28/07/2015,Iwate,6
29/07/2015,Iwate,16
30/07/2015,Iwate,20
01/08/2015,Iwate,16
02/08/2015,Iwate,20
03/08/2015,Iwate,14
04/08/2015,Iwate,11
05/08/2015,Iwate,31
06/08/2015,Iwate,21
07/08/2015,Iwate,19
08/08/2015,Iwate,12
09/08/2015,Iwate,4
10/08/2015,Iwate,9
11/08/2015,Iwate,4
12/08/2015,Iwate,2
13/08/2015,Iwate,2
14/08/2015,Iwate,0
15/08/2015,Iwate,2
16/08/2015,Iwate,4
17/08/2015,Iwate,3
18/08/2015,Iwate,2
19/08/2015,Iwate,0
20/08/2015,Iwate,4
21/08/2015,Iwate,1
22/08/2015,Iwate,1
23/08/2015,Iwate,0
24/08/2015,Iwate,0
25/08/2015,Iwate,0
26/08/2015,Iwate,0
27/08/2015,Iwate,0
28/08/2015,Iwate,1
29/08/2015,Iwate,0
30/08/2015,Iwate,1
01/09/2015,Iwate,1
02/09/2015,Iwate,1
03/09/2015,Iwate,0
04/09/2015,Iwate,1
05/09/2015,Iwate,1
06/09/2015,Iwate,0
07/09/2015,Iwate,0
08/09/2015,Iwate,0
09/09/2015,Iwate,0
10/09/2015,Iwate,0
11/09/2015,Iwate,0
12/09/2015,Iwate,0
13/09/2015,Iwate,0
14/09/2015,Iwate,0
15/09/2015,Iwate,0
16/09/2015,Iwate,0
17/09/2015,Iwate,0
18/09/2015,Iwate,0
19/09/2015,Iwate,0
20/09/2015,Iwate,0
21/09/2015,Iwate,2
22/09/2015,Iwate,0
23/09/2015,Iwate,0
24/09/2015,Iwate,1
25/09/2015,Iwate,0
26/09/2015,Iwate,0
27/09/2015,Iwate,2
28/09/2015,Iwate,0
29/09/2015,Iwate,0
30/09/2015,Iwate,0
01/06/2016,Iwate,0
02/06/2016,Iwate,0
03/06/2016,Iwate,0
04/06/2016,Iwate,0
05/06/2016,Iwate,2
06/06/2016,Iwate,1
07/06/2016,Iwate,0
08/06/2016,Iwate,1
09/06/2016,Iwate,0
10/06/2016,Iwate,1
11/06/2016,Iwate,5
12/06/2016,Iwate,6
13/06/2016,Iwate,0
14/06/2016,Iwate,0
15/06/2016,Iwate,1
16/06/2016,Iwate,0
17/06/2016,Iwate,0
18/06/2016,Iwate,2
19/06/2016,Iwate,0
20/06/2016,Iwate,0
21/06/2016,Iwate,1
22/06/2016,Iwate,0
23/06/2016,Iwate,0
24/06/2016,Iwate,1
25/06/2016,Iwate,0
26/06/2016,Iwate,0
27/06/2016,Iwate,3
28/06/2016,Iwate,0
29/06/2016,Iwate,4
30/06/2016,Iwate,0
01/07/2016,Iwate,3
02/07/2016,Iwate,0
03/07/2016,Iwate,1
04/07/2016,Iwate,2
05/07/2016,Iwate,0
06/07/2016,Iwate,0
07/07/2016,Iwate,0
08/07/2016,Iwate,1
09/07/2016,Iwate,2
10/07/2016,Iwate,4
11/07/2016,Iwate,3
12/07/2016,Iwate,7
13/07/2016,Iwate,3
14/07/2016,Iwate,2
15/07/2016,Iwate,3
16/07/2016,Iwate,1
17/07/2016,Iwate,0
18/07/2016,Iwate,5
19/07/2016,Iwate,3
20/07/2016,Iwate,2
21/07/2016,Iwate,2
22/07/2016,Iwate,3
23/07/2016,Iwate,2
24/07/2016,Iwate,4
25/07/2016,Iwate,3
26/07/2016,Iwate,3
27/07/2016,Iwate,2
28/07/2016,Iwate,7
29/07/2016,Iwate,9
30/07/2016,Iwate,10
01/08/2016,Iwate,13
02/08/2016,Iwate,8
03/08/2016,Iwate,6
04/08/2016,Iwate,12
05/08/2016,Iwate,13
06/08/2016,Iwate,16
07/08/2016,Iwate,21
08/08/2016,Iwate,18
09/08/2016,Iwate,2
10/08/2016,Iwate,7
11/08/2016,Iwate,6
12/08/2016,Iwate,5
13/08/2016,Iwate,6
14/08/2016,Iwate,2
15/08/2016,Iwate,3
16/08/2016,Iwate,8
17/08/2016,Iwate,1
18/08/2016,Iwate,1
19/08/2016,Iwate,13
20/08/2016,Iwate,11
21/08/2016,Iwate,11
22/08/2016,Iwate,3
23/08/2016,Iwate,6
24/08/2016,Iwate,8
25/08/2016,Iwate,2
26/08/2016,Iwate,1
27/08/2016,Iwate,0
28/08/2016,Iwate,1
29/08/2016,Iwate,5
30/08/2016,Iwate,1
01/09/2016,Iwate,6
02/09/2016,Iwate,3
03/09/2016,Iwate,1
04/09/2016,Iwate,4
05/09/2016,Iwate,7
06/09/2016,Iwate,5
07/09/2016,Iwate,2
08/09/2016,Iwate,0
09/09/2016,Iwate,1
10/09/2016,Iwate,0
11/09/2016,Iwate,0
12/09/2016,Iwate,1
13/09/2016,Iwate,0
14/09/2016,Iwate,0
15/09/2016,Iwate,1
16/09/2016,Iwate,0
17/09/2016,Iwate,1
18/09/2016,Iwate,0
19/09/2016,Iwate,0
20/09/2016,Iwate,0
21/09/2016,Iwate,0
22/09/2016,Iwate,0
23/09/2016,Iwate,0
24/09/2016,Iwate,0
25/09/2016,Iwate,1
26/09/2016,Iwate,2
27/09/2016,Iwate,0
28/09/2016,Iwate,0
29/09/2016,Iwate,0
30/09/2016,Iwate,0
01/06/2017,Iwate,0
02/06/2017,Iwate,0
03/06/2017,Iwate,0
04/06/2017,Iwate,0
05/06/2017,Iwate,0
06/06/2017,Iwate,2
07/06/2017,Iwate,0
08/06/2017,Iwate,0
09/06/2017,Iwate,2
10/06/2017,Iwate,0
11/06/2017,Iwate,0
12/06/2017,Iwate,0
13/06/2017,Iwate,0
14/06/2017,Iwate,1
15/06/2017,Iwate,0
16/06/2017,Iwate,1
17/06/2017,Iwate,1
18/06/2017,Iwate,1
19/06/2017,Iwate,1
20/06/2017,Iwate,4
21/06/2017,Iwate,0
22/06/2017,Iwate,0
23/06/2017,Iwate,2
24/06/2017,Iwate,4
25/06/2017,Iwate,0
26/06/2017,Iwate,1
27/06/2017,Iwate,1
28/06/2017,Iwate,1
29/06/2017,Iwate,5
30/06/2017,Iwate,5
01/07/2017,Iwate,4
02/07/2017,Iwate,4
03/07/2017,Iwate,0
04/07/2017,Iwate,1
05/07/2017,Iwate,0
06/07/2017,Iwate,7
07/07/2017,Iwate,9
08/07/2017,Iwate,10
09/07/2017,Iwate,24
10/07/2017,Iwate,53
11/07/2017,Iwate,22
12/07/2017,Iwate,25
13/07/2017,Iwate,11
14/07/2017,Iwate,25
15/07/2017,Iwate,23
16/07/2017,Iwate,8
17/07/2017,Iwate,7
18/07/2017,Iwate,1
19/07/2017,Iwate,3
20/07/2017,Iwate,4
21/07/2017,Iwate,15
22/07/2017,Iwate,10
23/07/2017,Iwate,0
24/07/2017,Iwate,2
25/07/2017,Iwate,2
26/07/2017,Iwate,4
27/07/2017,Iwate,5
28/07/2017,Iwate,1
29/07/2017,Iwate,0
30/07/2017,Iwate,4
01/08/2017,Iwate,4
02/08/2017,Iwate,3
03/08/2017,Iwate,2
04/08/2017,Iwate,0
05/08/2017,Iwate,7
06/08/2017,Iwate,13
07/08/2017,Iwate,3
08/08/2017,Iwate,2
09/08/2017,Iwate,0
10/08/2017,Iwate,0
11/08/2017,Iwate,0
12/08/2017,Iwate,1
13/08/2017,Iwate,2
14/08/2017,Iwate,0
15/08/2017,Iwate,0
16/08/2017,Iwate,1
17/08/2017,Iwate,0
18/08/2017,Iwate,0
19/08/2017,Iwate,0
20/08/2017,Iwate,0
21/08/2017,Iwate,1
22/08/2017,Iwate,1
23/08/2017,Iwate,1
24/08/2017,Iwate,3
25/08/2017,Iwate,5
26/08/2017,Iwate,4
27/08/2017,Iwate,3
28/08/2017,Iwate,0
29/08/2017,Iwate,1
30/08/2017,Iwate,0
01/09/2017,Iwate,0
02/09/2017,Iwate,0
03/09/2017,Iwate,3
04/09/2017,Iwate,2
05/09/2017,Iwate,0
06/09/2017,Iwate,0
07/09/2017,Iwate,0
08/09/2017,Iwate,2
09/09/2017,Iwate,2
10/09/2017,Iwate,0
11/09/2017,Iwate,0
12/09/2017,Iwate,0
13/09/2017,Iwate,0
14/09/2017,Iwate,0
15/09/2017,Iwate,0
16/09/2017,Iwate,1
17/09/2017,Iwate,0
18/09/2017,Iwate,0
19/09/2017,Iwate,0
20/09/2017,Iwate,0
21/09/2017,Iwate,0
22/09/2017,Iwate,0
23/09/2017,Iwate,0
24/09/2017,Iwate,1
25/09/2017,Iwate,0
26/09/2017,Iwate,1
27/09/2017,Iwate,0
28/09/2017,Iwate,0
29/09/2017,Iwate,0
30/09/2017,Iwate,0
01/06/2018,Iwate,0
02/06/2018,Iwate,2
03/06/2018,Iwate,10
04/06/2018,Iwate,4
05/06/2018,Iwate,2
06/06/2018,Iwate,1
07/06/2018,Iwate,1
08/06/2018,Iwate,0
09/06/2018,Iwate,1
10/06/2018,Iwate,0
11/06/2018,Iwate,0
12/06/2018,Iwate,0
13/06/2018,Iwate,0
14/06/2018,Iwate,0
15/06/2018,Iwate,0
16/06/2018,Iwate,0
17/06/2018,Iwate,0
18/06/2018,Iwate,1
19/06/2018,Iwate,2
20/06/2018,Iwate,0
21/06/2018,Iwate,3
22/06/2018,Iwate,1
23/06/2018,Iwate,3
24/06/2018,Iwate,6
25/06/2018,Iwate,0
26/06/2018,Iwate,2
27/06/2018,Iwate,1
28/06/2018,Iwate,1
29/06/2018,Iwate,18
30/06/2018,Iwate,12
01/07/2018,Iwate,14
02/07/2018,Iwate,36
03/07/2018,Iwate,23
04/07/2018,Iwate,2
05/07/2018,Iwate,4
06/07/2018,Iwate,0
07/07/2018,Iwate,0
08/07/2018,Iwate,1
09/07/2018,Iwate,11
10/07/2018,Iwate,14
11/07/2018,Iwate,2
12/07/2018,Iwate,1
13/07/2018,Iwate,1
14/07/2018,Iwate,12
15/07/2018,Iwate,10
16/07/2018,Iwate,5
17/07/2018,Iwate,5
18/07/2018,Iwate,8
19/07/2018,Iwate,29
20/07/2018,Iwate,26
21/07/2018,Iwate,26
22/07/2018,Iwate,13
23/07/2018,Iwate,6
24/07/2018,Iwate,10
25/07/2018,Iwate,16
26/07/2018,Iwate,18
27/07/2018,Iwate,6
28/07/2018,Iwate,12
29/07/2018,Iwate,4
30/07/2018,Iwate,23
01/08/2018,Iwate,20
02/08/2018,Iwate,15
03/08/2018,Iwate,11
04/08/2018,Iwate,5
05/08/2018,Iwate,1
06/08/2018,Iwate,2
07/08/2018,Iwate,1
08/08/2018,Iwate,6
09/08/2018,Iwate,3
10/08/2018,Iwate,13
11/08/2018,Iwate,5
12/08/2018,Iwate,8
13/08/2018,Iwate,15
14/08/2018,Iwate,7
15/08/2018,Iwate,6
16/08/2018,Iwate,1
17/08/2018,Iwate,0
18/08/2018,Iwate,2
19/08/2018,Iwate,2
20/08/2018,Iwate,3
21/08/2018,Iwate,8
22/08/2018,Iwate,37
23/08/2018,Iwate,40
24/08/2018,Iwate,4
25/08/2018,Iwate,6
26/08/2018,Iwate,3
27/08/2018,Iwate,1
28/08/2018,Iwate,2
29/08/2018,Iwate,0
30/08/2018,Iwate,0
01/09/2018,Iwate,0
02/09/2018,Iwate,3
03/09/2018,Iwate,1
04/09/2018,Iwate,0
05/09/2018,Iwate,2
06/09/2018,Iwate,2
07/09/2018,Iwate,0
08/09/2018,Iwate,0
09/09/2018,Iwate,0
10/09/2018,Iwate,0
11/09/2018,Iwate,0
12/09/2018,Iwate,0
13/09/2018,Iwate,0
14/09/2018,Iwate,3
15/09/2018,Iwate,0
16/09/2018,Iwate,1
17/09/2018,Iwate,0
18/09/2018,Iwate,0
19/09/2018,Iwate,0
20/09/2018,Iwate,1
21/09/2018,Iwate,0
22/09/2018,Iwate,0
23/09/2018,Iwate,2
24/09/2018,Iwate,1
25/09/2018,Iwate,0
26/09/2018,Iwate,0
27/09/2018,Iwate,1
28/09/2018,Iwate,0
29/09/2018,Iwate,0
30/09/2018,Iwate,0
01/06/2019,Iwate,1
02/06/2019,Iwate,3
03/06/2019,Iwate,3
04/06/2019,Iwate,4
05/06/2019,Iwate,5
06/06/2019,Iwate,2
07/06/2019,Iwate,0
08/06/2019,Iwate,0
09/06/2019,Iwate,2
10/06/2019,Iwate,0
11/06/2019,Iwate,0
12/06/2019,Iwate,0
13/06/2019,Iwate,1
14/06/2019,Iwate,2
15/06/2019,Iwate,0
16/06/2019,Iwate,1
17/06/2019,Iwate,0
18/06/2019,Iwate,0
19/06/2019,Iwate,0
20/06/2019,Iwate,2
21/06/2019,Iwate,2
22/06/2019,Iwate,0
23/06/2019,Iwate,1
24/06/2019,Iwate,1
25/06/2019,Iwate,1
26/06/2019,Iwate,4
27/06/2019,Iwate,0
28/06/2019,Iwate,1
29/06/2019,Iwate,0
30/06/2019,Iwate,0
01/07/2019,Iwate,2
02/07/2019,Iwate,1
03/07/2019,Iwate,2
04/07/2019,Iwate,1
05/07/2019,Iwate,0
06/07/2019,Iwate,1
07/07/2019,Iwate,1
08/07/2019,Iwate,1
09/07/2019,Iwate,0
10/07/2019,Iwate,0
11/07/2019,Iwate,1
12/07/2019,Iwate,0
13/07/2019,Iwate,5
14/07/2019,Iwate,0
15/07/2019,Iwate,1
16/07/2019,Iwate,3
17/07/2019,Iwate,1
18/07/2019,Iwate,3
19/07/2019,Iwate,3
20/07/2019,Iwate,6
21/07/2019,Iwate,4
22/07/2019,Iwate,0
23/07/2019,Iwate,0
24/07/2019,Iwate,8
25/07/2019,Iwate,14
26/07/2019,Iwate,16
27/07/2019,Iwate,21
28/07/2019,Iwate,35
29/07/2019,Iwate,29
30/07/2019,Iwate,13
01/08/2019,Iwate,42
02/08/2019,Iwate,48
03/08/2019,Iwate,41
04/08/2019,Iwate,26
05/08/2019,Iwate,30
06/08/2019,Iwate,33
07/08/2019,Iwate,40
08/08/2019,Iwate,26
09/08/2019,Iwate,11
10/08/2019,Iwate,7
11/08/2019,Iwate,6
12/08/2019,Iwate,6
13/08/2019,Iwate,10
14/08/2019,Iwate,5
15/08/2019,Iwate,10
16/08/2019,Iwate,5
17/08/2019,Iwate,9
18/08/2019,Iwate,14
19/08/2019,Iwate,5
20/08/2019,Iwate,2
21/08/2019,Iwate,5
22/08/2019,Iwate,2
23/08/2019,Iwate,0
24/08/2019,Iwate,2
25/08/2019,Iwate,3
26/08/2019,Iwate,1
27/08/2019,Iwate,1
28/08/2019,Iwate,0
29/08/2019,Iwate,3
30/08/2019,Iwate,0
01/09/2019,Iwate,2
02/09/2019,Iwate,0
03/09/2019,Iwate,0
04/09/2019,Iwate,0
05/09/2019,Iwate,2
06/09/2019,Iwate,6
07/09/2019,Iwate,1
08/09/2019,Iwate,7
09/09/2019,Iwate,12
10/09/2019,Iwate,7
11/09/2019,Iwate,0
12/09/2019,Iwate,0
13/09/2019,Iwate,0
14/09/2019,Iwate,2
15/09/2019,Iwate,2
16/09/2019,Iwate,0
17/09/2019,Iwate,1
18/09/2019,Iwate,0
19/09/2019,Iwate,1
20/09/2019,Iwate,0
21/09/2019,Iwate,1
22/09/2019,Iwate,1
23/09/2019,Iwate,0
24/09/2019,Iwate,0
25/09/2019,Iwate,0
26/09/2019,Iwate,0
27/09/2019,Iwate,0
28/09/2019,Iwate,2
29/09/2019,Iwate,0
30/09/2019,Iwate,0
01/06/2015,Miyagi,3
02/06/2015,Miyagi,5
03/06/2015,Miyagi,1
04/06/2015,Miyagi,0
05/06/2015,Miyagi,0
06/06/2015,Miyagi,0
07/06/2015,Miyagi,2
08/06/2015,Miyagi,2
09/06/2015,Miyagi,0
10/06/2015,Miyagi,0
11/06/2015,Miyagi,3
12/06/2015,Miyagi,1
13/06/2015,Miyagi,2
14/06/2015,Miyagi,1
15/06/2015,Miyagi,3
16/06/2015,Miyagi,0
17/06/2015,Miyagi,1
18/06/2015,Miyagi,0
19/06/2015,Miyagi,0
20/06/2015,Miyagi,2
21/06/2015,Miyagi,2
22/06/2015,Miyagi,2
23/06/2015,Miyagi,0
24/06/2015,Miyagi,2
25/06/2015,Miyagi,2
26/06/2015,Miyagi,1
27/06/2015,Miyagi,0
28/06/2015,Miyagi,0
29/06/2015,Miyagi,0
30/06/2015,Miyagi,0
01/07/2015,Miyagi,0
02/07/2015,Miyagi,1
03/07/2015,Miyagi,2
04/07/2015,Miyagi,1
05/07/2015,Miyagi,1
06/07/2015,Miyagi,0
07/07/2015,Miyagi,1
08/07/2015,Miyagi,1
09/07/2015,Miyagi,1
10/07/2015,Miyagi,5
11/07/2015,Miyagi,16
12/07/2015,Miyagi,22
13/07/2015,Miyagi,23
14/07/2015,Miyagi,60
15/07/2015,Miyagi,45
16/07/2015,Miyagi,5
17/07/2015,Miyagi,19
18/07/2015,Miyagi,6
19/07/2015,Miyagi,25
20/07/2015,Miyagi,10
21/07/2015,Miyagi,25
22/07/2015,Miyagi,42
23/07/2015,Miyagi,18
24/07/2015,Miyagi,20
25/07/2015,Miyagi,13
26/07/2015,Miyagi,17
27/07/2015,Miyagi,38
28/07/2015,Miyagi,30
29/07/2015,Miyagi,25
30/07/2015,Miyagi,17
01/08/2015,Miyagi,60
02/08/2015,Miyagi,40
03/08/2015,Miyagi,47
04/08/2015,Miyagi,37
05/08/2015,Miyagi,62
06/08/2015,Miyagi,72
07/08/2015,Miyagi,37
08/08/2015,Miyagi,11
09/08/2015,Miyagi,12
10/08/2015,Miyagi,14
11/08/2015,Miyagi,12
12/08/2015,Miyagi,6
13/08/2015,Miyagi,1
14/08/2015,Miyagi,3
15/08/2015,Miyagi,7
16/08/2015,Miyagi,2
17/08/2015,Miyagi,2
18/08/2015,Miyagi,8
19/08/2015,Miyagi,10
20/08/2015,Miyagi,1
21/08/2015,Miyagi,3
22/08/2015,Miyagi,4
23/08/2015,Miyagi,0
24/08/2015,Miyagi,0
25/08/2015,Miyagi,0
26/08/2015,Miyagi,0
27/08/2015,Miyagi,0
28/08/2015,Miyagi,0
29/08/2015,Miyagi,0
30/08/2015,Miyagi,0
01/09/2015,Miyagi,0
02/09/2015,Miyagi,11
03/09/2015,Miyagi,1
04/09/2015,Miyagi,0
05/09/2015,Miyagi,1
06/09/2015,Miyagi,0
07/09/2015,Miyagi,1
08/09/2015,Miyagi,0
09/09/2015,Miyagi,0
10/09/2015,Miyagi,0
11/09/2015,Miyagi,0
12/09/2015,Miyagi,0
13/09/2015,Miyagi,0
14/09/2015,Miyagi,0
